Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Rpf,Poker Flat Research Range: Succession from fire scar to deciduous forest,USA,-147.429,65.1198,497,DBF,20080101,20201230,4748,12.9993155373032
