Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-SCs,Southern California Climate Gradient - Coastal Sage,USA,-117.6959,33.7343,470,OSH,20060101,20161003,3929,10.757015742642
