time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,13.501,155.387,294.236,9.204,91.128,0,2.144,-9999,-9999,-9999,-9999,9.633,13.548,-9999,-6.65188,18.2181,25.0014,-9999,-9999,0.42152501,-9999,1646.3759,0.0042838751,298793.94
2012-01-02,2,12.272,156.184,285.167,8.759,91.323,0,2.295,-9999,-9999,-9999,-9999,9.687,13.231,-9999,-10.027,17.0451,22.7344,-9999,-9999,0.42848955,-9999,1711.6769,0.0037611937,296252.09
2012-01-03,3,13.993,154.128,291.756,11.43,91.208,0,1.42,-9999,-9999,-9999,-9999,10.834,11.993,-9999,-6.28146,14.0076,32.2223,-9999,-9999,0.30299871,-9999,2254.0603,0.0030995948,296327.7
2012-01-04,4,14.515,159.257,286.711,12.085,91.161,0,2.062,-9999,-9999,-9999,-9999,11.834,10.102,-9999,-3.87466,13.4091,35.2333,-9999,-9999,0.27566691,-9999,2358.6459,0.0030285991,296674.82
2012-01-05,5,12.024,161.395,272.017,9.873,90.896,0,1.647,-9999,-9999,-9999,-9999,11.474,10.017,-9999,-4.54322,12.6358,26.8714,-9999,-9999,0.31983537,-9999,2149.7955,0.002854759,293736.77
2012-01-06,6,13.216,159.931,280.641,11.65,90.395,0,1.402,-9999,-9999,-9999,-9999,11.604,9.974,-9999,-4.90115,11.8381,30.5339,-9999,-9999,0.27938497,-9999,2569.4983,0.0024319742,293877.77
2012-01-07,7,12.202,155.759,285.602,10.156,90.237,0,2.305,-9999,-9999,-9999,-9999,11.966,10.027,-9999,-3.44659,13.1488,35.1683,-9999,-9999,0.27213554,-9999,2219.192,0.0027943805,293764.71
2012-01-08,8,9.084,160.046,271.351,6.616,90.074,0,2.149,-9999,-9999,-9999,-9999,11.978,10.167,-9999,-2.25746,12.7489,21.8036,-9999,-9999,0.36897185,-9999,1503.6028,0.003406664,292161.83
2012-01-09,9,8.357,162.759,267.844,6.258,90.718,0,1.719,-9999,-9999,-9999,-9999,11.777,10.102,-9999,-4.9501,12.2094,30.9586,-9999,-9999,0.28283451,-9999,1480.7539,0.0032477318,291033.86
2012-01-10,10,10.592,161.639,277.713,8.61,90.619,0,0.964,-9999,-9999,-9999,-9999,12.111,10.153,-9999,-2.32821,14.0256,34.6879,-9999,-9999,0.28792019,-9999,1973.92,0.0028580736,292305.89
2012-01-11,11,12.196,128.702,302.319,9.678,90.234,0,0.9,-9999,-9999,-9999,-9999,11.805,10.07,-9999,-2.96737,12.9863,27.1267,-9999,-9999,0.32374293,-9999,2035.73,0.0031212747,294575.92
2012-01-12,12,11.374,121.791,311.951,9.059,90.206,0,1.275,-9999,-9999,-9999,-9999,11.68,10.01,-9999,-4.29764,11.9645,31.3997,-9999,-9999,0.27590732,-9999,1981.8642,0.0030316063,293525.64
2012-01-13,13,9.483,169.588,262.412,8.492,90.604,0,2.191,-9999,-9999,-9999,-9999,11.898,10.056,-9999,-3.48079,13.337,35.1435,-9999,-9999,0.2751003,-9999,2181.6059,0.0023108102,289823.19
2012-01-14,14,11.223,152.346,287.554,10.792,90.784,0,1.718,-9999,-9999,-9999,-9999,11.851,9.993,-9999,-2.83882,12.7178,27.182,-9999,-9999,0.31874345,-9999,2855.1733,0.0017294861,290118.58
2012-01-15,15,12.556,132.902,296.404,8.808,90.644,0.961,2.164,-9999,-9999,-9999,-9999,12.185,10.155,-9999,-2.00652,12.0908,26.4677,12.975,7.85,0.31357029,-9999,1680.4535,0.0039409172,296986.82
2012-01-16,16,9.348,97.323,301.133,4.428,90.507,3.666,2.489,-9999,-9999,-9999,-9999,11.942,10.171,-9999,-4.30288,13.5901,35.0753,7.6065,6.3955,0.2792559,-9999,855.05894,0.0050447666,296522.41
2012-01-17,17,9.978,164.604,286.908,5.949,90.821,0,1.06,-9999,-9999,-9999,-9999,11.873,10.104,-9999,-2.42059,13.4296,26.3496,8.0745,7.7385,0.33760357,-9999,1193.7043,0.0043291726,295366.57
2012-01-18,18,10.279,173.456,277.813,7.104,90.927,0,1.323,-9999,-9999,-9999,-9999,11.801,10.045,-9999,-3.79017,12.1841,31.4794,7.6625,6.956,0.27904543,-9999,1497.1041,0.0037014613,294099.8
2012-01-19,19,11.045,175.082,277.386,8.678,90.481,0,1.164,-9999,-9999,-9999,-9999,11.846,10.079,-9999,-3.65041,13.3452,35.5164,6.9335,6.605,0.27312245,-9999,1906.7245,0.0030850003,293328.48
2012-01-20,20,11.223,178.151,274.079,9.242,90.361,0,1.211,-9999,-9999,-9999,-9999,11.898,10.056,-9999,-3.48079,13.337,35.1435,7.3675,6.9345,0.2751003,-9999,2086.8736,0.0028074823,292813.57
2012-01-21,21,11.761,159.025,292.086,9.69,90.224,0,2.966,-9999,-9999,-9999,-9999,12.09,10.042,-9999,-2.74645,13.3138,35.5203,7.9325,7.4,0.27263326,-9999,2140.221,0.002835632,293424.64
2012-01-22,22,9.457,179.518,272.167,6.462,90.756,0,1.607,0.18470833,52.222938,34.568958,363.5,12.317,10.217,-9999,-3.05854,13.3556,34.8173,14.6,3.515,0.27724301,0.83852843,1403.2474,0.0036890369,293242.63
2012-01-23,23,10.937,148.07,293.833,9.849,90.477,0,1.718,0.20414583,47.335417,27.723979,365.97917,11.264,10.004,-9999,-3.55437,13.3259,16.2218,20.15,2.205,0.45099619,0.84229278,2435.3053,0.0022126443,291039.05
2012-01-24,24,8.816,159.676,289.125,4.137,90.481,0,1.761,0.2338125,53.88875,31.4465,362.29167,12.233,9.985,-9999,-3.64125,10.5106,41.4765,12.7,4.39,0.20217708,0.83546417,818.32569,0.0049611696,295778.75
