Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-SCw,Southern California Climate Gradient - Pinyon/Juniper Woodland,USA,-116.4527,33.6047,1281,OSH,20060101,20161003,3929,10.757015742642
