time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,29.064,358.5,379,30.11,99.196,0,1.762,0.39229167,222.47917,39.5,474.35417,368.894,28.417,15,-9999,19.7083,50.0208,138.417,36.21,19.765,0.26544993,0.90075377,2740.1356,0.0063657925,319639.55
2012-01-02,2,30.791,366.391,389.75,34.462,99.109,0,2.221,0.44145833,228.625,40.625,485.10417,373.225,29.551,15,-9999,19.125,38.4752,125.431,38.195,21.43,0.23473914,0.9001882,2983.0349,0.0062773176,321154
2012-01-03,3,31.823,273.708,406.958,37.164,98.981,0,2.696,0.625625,154.76596,31.729167,488.70833,368.875,29.833,14.8,-9999,14.6667,32.0164,100.454,38.315,23.985,0.2416872,0.89611884,3114.1412,0.0062781759,322193.3
2012-01-04,4,22.086,337.594,354.813,15.091,99.383,0.302,4.492,0.91145833,207.65957,38.333333,438.39583,365.233,28.367,14.5,-9999,-0.395833,37.0318,151.454,27.49,15.05,0.19646997,0.89802994,1635.3586,0.0072140869,314747.4
2012-01-05,5,17.3,370.903,306.771,10.982,99.521,0,4.404,0.93833333,193.65217,43.479167,413.625,361.594,25.976,14.1,-9999,1.04167,48.2708,150.188,23.64,12.49,0.24322832,0.89507472,1531.0705,0.005488674,305623.94
2012-01-06,6,18.977,384.776,311.125,13.869,99.36,0,2.823,0.58083333,225.3125,44.791667,423.54167,360.908,25.929,14,-9999,7.89583,54.1224,136.987,27.47,11.24,0.28320114,0.8957285,1888.0848,0.005060844,306239.74
2012-01-07,7,22.849,241.755,373.875,16.589,98.695,0,2.745,0.54574468,142.34043,29.229167,439.08333,361.592,26.047,13.9,-9999,10.3542,45.042,70.3872,31.045,14.52,0.39021322,0.89213699,1769.17,0.0071145793,315265.44
2012-01-08,8,22.214,194.922,383.146,10.394,98.255,8.36,3.574,0.76875,113.74468,21.9375,430.5625,370.027,24.423,13.9,-9999,-10.6875,115.783,29.9896,27.07,17.865,0.79427135,0.89884003,978.13624,0.010436012,322930.85
2012-01-09,9,18.16,304.118,325.542,11.994,98.904,0,2.875,0.56166667,73.769231,35.895833,412.66667,361.071,22.693,13.9,-9999,-1.5625,58.8333,84.0208,22.24,12.48,0.41184187,0.89442831,1620.6798,0.0055785153,306712.84
2012-01-10,10,18.12,317.743,324.604,11.996,98.931,0,3.061,0.65166667,84.153846,39.333333,415.04167,361.948,23.567,14.1,-9999,2.64583,63.75,136,22.48,13.78,0.31914894,0.88984615,1626.7494,0.0055426078,306582.87
