time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,29.961,235.792,417.521,20.459,98.124,2.2,2.183,0.23977778,105.38298,37.479167,486.70833,386.085,32.59,8.3,-9999,-2.04167,52.1877,50.7552,39.02,23.505,0.50695774,0.8628499,1375.46,0.01400138,339630.01
2012-01-02,2,29.603,260.396,421.646,17.793,98.222,4.8,1.888,0.20886364,133.8913,40.083333,487.8125,398.806,31.886,8,-9999,1.54167,49.9751,64.9354,39.825,23.085,0.43490456,0.86660203,1171.7768,0.01514824,342137.36
2012-01-03,3,29.083,236.708,428.521,14.359,98.349,0,1.648,0.19139535,131.47917,34.5625,482.95833,388.711,31.704,8,-9999,3.54167,50.6357,58.7468,37.99,24.135,0.46292323,0.87259027,926.02194,0.01655027,345119.84
2012-01-04,4,30.487,293.583,422.042,20.196,98.297,0,1.863,0.2176087,158,42.75,495.89583,396.348,32.917,8,-9999,12.2083,42.4888,84.6727,42.49,23.235,0.33413258,0.87289383,1302.7576,0.014982444,342611.29
2012-01-05,5,31.267,275.875,422.521,25.257,98.307,0,1.761,0.23645833,140,41.270833,500.95833,385.292,33.792,8.1,-9999,10.8542,38.9502,78.5625,41.355,22.91,0.33145524,0.86986796,1680.9093,0.013004896,338451.32
2012-01-06,6,31.608,295.667,413.396,28.023,98.247,0,1.871,0.275,142.08333,45.25,504.25,396.99,34.409,8,-9999,12.0208,35.1569,88.2936,41.255,21.585,0.2847854,0.86726975,1913.3699,0.011810255,335807.43
2012-01-07,7,32.448,328.5,414.75,31.2,98.214,0,2.21,0.29595745,160.85417,50.6875,511.47917,388.696,35.431,7.9,-9999,15.4792,34.9583,94.453,44.515,22.74,0.27013329,0.86632603,2116.5805,0.011231458,335204.63
2012-01-08,8,32.766,352.792,406.938,34.48,98.195,0,2.484,0.28791667,169.91667,54.6875,515.25,386.388,36.07,7.6,-9999,16.1667,39.4167,112.025,43.76,23.575,0.2602764,0.86579079,2438.8199,0.0096965808,331687.03
2012-01-09,9,31.685,258.208,428.625,26.206,98.198,0,2.341,0.26,125.375,40.166667,507.29167,384.742,35.831,7.2,-9999,10.8958,28.934,88.2656,40.95,24.95,0.24687798,0.86538178,1718.6282,0.013115877,339148.87
2012-01-10,10,30.851,279.125,432.021,21.327,98.241,0.2,2.847,0.29934783,134.72917,43.166667,502.58333,386.414,35.651,6.9,-9999,9.97917,34.0029,110.21,38.085,25.685,0.23578265,0.86606335,1366.5467,0.014854525,342657.32
