time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,18.049,165.884,269.406,16.614,87.764,0,4.646,0.64466667,7.5940208,40.445298,385.66098,5.844,14.934,-9999,3.62483,23.7953,-20.089,23.335,10.965,1.2,0.80397695,2938.5487,0.0028934756,299888.68
2012-01-02,2,17.351,166.872,266.84,16.074,87.876,0,7.253,0.83785417,1.5267708,40.392917,389.391,6.946,14.291,-9999,1.10804,25.4514,-8.84469,21.445,14.755,1.2,0.80511455,2998.814,0.0026405105,298554.78
2012-01-03,3,16.844,155.416,275.846,16.105,87.87,0,2.121,0.20783333,18.801417,33.735521,376.53402,6.468,13.954,-9999,-2.57104,17.607,0.956333,23.25,11.935,0.94848269,0.82164817,3248.3351,0.0021743594,296879.87
2012-01-04,4,15.5,166.561,258.743,14.652,87.852,0,3.909,0.5060625,10.623354,38.559792,373.729,6.162,13.685,-9999,-4.25515,18.5699,-1.01423,21.28,10.15,1.0577722,0.81201422,3145.3371,0.00208769,295312.48
2012-01-05,5,14.823,168.345,250.806,14.002,87.593,0,2.517,0.34985417,8.3360833,38.974958,369.05431,5.85,13.378,-9999,-6.36654,19.5117,-3.95344,19.825,10.59,1.2,0.81200576,3115.313,0.0020229071,294470.13
2012-01-06,6,13.441,166.951,251.519,13.072,87.14,0,2.169,0.15791667,19.250479,37.9395,359.04417,4.984,13.276,-9999,-7.96017,16.1838,8.38853,20.215,8.695,0.65861886,0.81483036,3254.3032,0.0016659573,292188.85
2012-01-07,7,13.111,166.2,256.61,12.51,86.947,0,2.266,0.21229167,25.397958,38.054333,357.2294,4.845,13.066,-9999,-7.0516,15.8274,13.9827,19.725,6.5305,0.53094086,0.81369143,3064.2487,0.0018372948,292285.54
2012-01-08,8,6.395,163.673,242.497,5.59,86.935,0,1.785,0.17714583,32.547771,36.676646,334.66881,3.665,13.036,-9999,-12.1366,11.4493,27.2712,9.27,2.0035,0.29569091,0.81693681,1505.7819,0.0028787592,288139.62
2012-01-09,9,7.746,167.599,238.944,6.518,87.439,0,2.05,0.3401875,27.353938,38.684625,338.22475,3.147,12.963,-9999,-9.35352,10.4138,17.8454,12.94,2.126,0.36851008,0.81246876,1673.0701,0.0028649066,289462.75
2012-01-10,10,9.793,166.202,249.683,8.537,87.36,0,1.653,0.16604167,30.920979,36.969708,345.89869,3.31,12.786,-9999,-6.42754,12.3155,22.9223,16.825,3.0675,0.34949685,0.81803712,2124.9473,0.0025426538,290714.35
