time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,10.473,118.771,261.027,7.281,84.809,0,1.223,0.15387544,34.204931,-9999,-9999,374.694,3.753,22.914,-9999,-9999,6.69176,28.3181,13.348,8.708,0.1911393,-9999,1525.7722,0.0039587869,294938.08
2012-01-02,2,8.953,121.23,261.245,7.414,84.816,0,1.938,0.24836456,23.319233,-9999,-9999,375.848,3.994,22.828,-9999,-9999,9.84229,7.33341,12.4535,5.9095,0.57303574,-9999,1822.6521,0.0029559934,290903.5
2012-01-03,3,8.608,124.314,252.16,7.366,85.116,0,0.965,0.14917434,32.908344,-9999,-9999,375.939,3.453,22.676,-9999,-9999,8.58657,32.4451,12.7645,3.18,0.20926689,-9999,1869.8158,0.0027873993,290135.29
2012-01-04,4,11.498,128.19,248.443,11.485,85.195,0,1.244,0.15344892,24.783924,-9999,-9999,376.575,3.414,22.499,-9999,-9999,9.66716,17.7403,15.0925,9.009,0.35272003,-9999,3192.1002,0.0015151401,289859.09
2012-01-05,5,13.279,131.042,253.15,13.622,85.078,0,1.634,0.16681888,24.491548,-9999,-9999,377.459,3.243,22.266,-9999,-9999,10.6163,14.6314,16.6675,9.281,0.42048583,-9999,3787.5315,0.0011850119,290823.67
2012-01-06,6,13.367,123.688,260.651,12.666,84.823,0,2.419,0.27549525,8.3006983,-9999,-9999,376.48,4.318,22.195,-9999,-9999,8.65545,-4.77651,15.77,8.746,1.2,-9999,3037.4388,0.0019554107,292838.11
2012-01-07,7,6.547,128.879,275.184,4.122,84.782,0.486,1.252,0.15107323,21.913792,-9999,-9999,375.674,3.905,21.958,-9999,-9999,4.60567,33.1897,8.6985,2.8495,0.12185805,-9999,972.72529,0.0041080849,291365.7
2012-01-08,8,7.78,134.6,247.733,6.896,84.64,0,1.114,0.13168438,26.360865,-9999,-9999,373.602,3.111,21.738,-9999,-9999,7.39467,34.0367,10.7885,4.403,0.17847998,-9999,1827.8549,0.002699106,289082.42
2012-01-09,9,7.358,137.34,240.056,7.8,84.659,0,1.324,0.12662306,26.832519,-9999,-9999,374.679,2.512,21.462,-9999,-9999,7.19611,29.7291,10.626,4.439,0.19488339,-9999,2408.7869,0.0018115396,286439.39
2012-01-10,10,4.897,115.665,264.579,6.182,84.847,0.097,1.589,0.11980541,15.921951,-9999,-9999,375.593,2.262,21.362,-9999,-9999,7.00789,20.5832,8.272,2.4285,0.25399105,-9999,2092.2399,0.0018179093,283982.01
2012-01-11,11,4.482,139.273,269.848,4.775,84.856,0,1.423,0.12776823,32.812721,-9999,-9999,370.902,1.995,21.088,-9999,-9999,3.24706,31.7467,8.3205,-0.672,0.092789686,-9999,1429.0483,0.0026700264,285695.23
2012-01-12,12,4.392,97.772,277.003,4.724,84.792,0,1.369,0.11902562,18.497689,-9999,-9999,374.816,1.885,21.037,-9999,-9999,3.81041,21.7636,7.8105,2.4505,0.14899541,-9999,1418.6126,0.0026707045,285606.47
2012-01-13,13,4.804,118.154,274.467,4.355,84.529,0.663,1.299,0.15587804,36.512702,-9999,-9999,375.121,3.102,21.421,-9999,-9999,6.84777,31.1889,7.861,2.0325,0.18003074,-9999,1214.5021,0.003131864,287173.43
