Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Bar,Bartlett Experimental Forest,USA,-71.2881,44.0646,272,DBF,20040101,20171231,5114,14.0013689253935
