time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,-4.619,8.791,233.779,0.312,99.435,0,1.559,-9999,-9999,-9999,-9999,376.63,0.914,-9999,-9999,-4.35844,1.35603,-46.0142,-9999,-9999,0,-9999,123.0798,0.0025254579,276187.3
2012-01-02,2,-1.5,0.499,302.59,0.242,98.871,6.752,4.427,-9999,-9999,-9999,-9999,375.314,0.914,-9999,-9999,-4.35844,2.52642,-48.165,-9999,-9999,0,-9999,76.67881,0.0033005508,281259.63
2012-01-03,3,-0.898,3.089,300.195,0.166,98.58,0.983,2.556,-9999,-9999,-9999,-9999,381.841,0.872,-9999,-9999,-4.34488,0.820348,-38.8045,1.21,-4.55,0,-9999,50.228164,0.0035150165,282400.8
2012-01-04,4,1.015,2.783,316.36,0.136,96.552,16,4.659,0.89846154,-8.3416667,0.70416667,-9999,365.25,0.805,-9999,-9999,-4.48625,1.21807,-54.5791,2.25,-0.2,0,0.79806911,36.249304,0.0041599678,285935.74
2012-01-05,5,0.338,9.629,274.634,0.377,95.989,0.4,2.723,0.51850833,-24.314583,2.7208333,-9999,375.572,0.814,-9999,-9999,-3.65771,5.12402,-38.009,0.885,-0.315,0,0.77968664,106.85204,0.0038232957,284413.68
2012-01-06,6,-3.312,2.027,260.013,0.207,97.523,0,2.129,0.43495833,-21.622917,1.0020833,-9999,387.121,0.97,-9999,-9999,-3.52417,2.88593,-6.93076,-0.015,-7.88,0,0.66917934,73.853218,0.0029284411,278508.29
2012-01-07,7,-5.553,2.052,250.603,0.182,97.996,0,1.505,0.28439583,-5.2895833,1.80625,-9999,392.819,0.913,-9999,-9999,-3.87417,2.13517,-13.11,-4.02,-10.005,0,0.53184734,75.502677,0.0024566257,275076.55
2012-01-08,8,-12.119,3.806,197.778,0.187,99.689,0,1.233,0.12577879,-5.1916667,6.58125,-9999,402.935,0.774,-9999,-9999,-4.51458,0.484034,-6.37575,-9.24,-14.63,0,0.36641074,124.41802,0.0013959351,265825.99
2012-01-09,9,-8.194,3.663,256.663,0.168,100.084,0,1.376,0.23368085,0.091666667,4.01875,-9999,402.8,0.528,-9999,-9999,-5.11812,0.174423,-0.0721818,-7.585,-9.1,1.2,0.47684447,83.722584,0.0019508592,271157.93
2012-01-10,10,-7.235,1.729,247.807,0.151,100.094,0,1.065,0.2252619,-1.0844444,1.3022222,-9999,401.823,0.409,-9999,-9999,-5.1991,0.529778,15.9345,-3.965,-9.415,0.032177421,0.57039698,70.163767,0.0021197978,272544.07
2012-01-11,11,-0.965,1.285,289.79,0.074,99.009,0,2.249,0.44495833,-0.59166667,1.375,-9999,395.374,0.388,-9999,-9999,-5.10083,1.3972,20.2106,-0.1,-3.645,0.064661835,0.48308271,22.326519,0.0035401447,282396.29
2012-01-12,12,-1.038,0.996,282.238,0.11,97.287,0,2.828,0.54429375,-3.1770833,0.95208333,-9999,391.939,0.4,-9999,-9999,-4.84333,1.47314,1.99958,0.095,-2.75,0.42420351,0.51127176,33.442164,0.003560339,282373.41
2012-01-13,13,-3.625,1.61,286.467,0.242,96.706,0,4.203,0.82723404,-7.1666667,1.5416667,-9999,393.667,0.4,-9999,-9999,-4.65042,11.1231,18.1352,-1.705,-5,0.38016905,0.51084082,88.499624,0.0028591994,278020.62
2012-01-14,14,-7.586,2.827,246.535,0.351,99.014,0,4.468,0.8531875,-8.9104167,2.9916667,-9999,398.491,0.4,-9999,-9999,-4.52354,12.722,23.1946,-5.26,-8.64,0.35420947,0.48585014,171.80376,0.0019571038,271784.58
2012-01-15,15,-10.893,3.988,209.999,0.252,100.495,0,1.686,0.32061702,-22.608333,6.0541667,-9999,402.833,0.39,-9999,-9999,-4.56792,2.8037,30.1262,-8.295,-15.83,0.085141467,0.39712545,154.89057,0.0014990904,267316.01
2012-01-16,16,-15.918,3.271,221.694,0.196,100.734,0,0.758,0.092583721,-22.104167,3.6520833,-9999,409.823,0.243,-9999,-9999,-5.01042,0.216117,6.16446,-13.405,-19.03,0.033871075,0.47247734,174.88007,0.00097615544,260958.55
2012-01-17,17,-8.845,2.01,282.573,0.164,100.656,0,0.723,0.092859091,2.2541667,1.4708333,-9999,412.281,0.029,-9999,-9999,-5.57792,0.603324,5.76477,-4.42,-14.845,0.094741692,0.57744793,85.562354,0.001841036,270229.11
2012-01-18,18,-4.822,2.04,284.841,0.136,100.157,0,1.501,0.2936875,-0.22916667,1.7625,-9999,406.943,0,-9999,-9999,-5.43125,0.716944,28.9089,-3.8,-5.795,0.024199952,0.53648915,53.384129,0.0025757327,276108.97
2012-01-19,19,-2.677,1.74,298.347,0.135,98.369,0,2.711,0.55914583,-1.48125,1.5895833,-9999,403.206,0,-9999,-9999,-5.14938,2.1995,32.1123,-1.89,-3.96,0.064103311,0.52258791,45.84237,0.0030959443,279565.23
2012-01-20,20,-1.778,1.898,302.892,0.134,98.561,0,2.616,0.52552083,-3.4583333,1.8666667,-9999,397.986,0.002,-9999,-9999,-4.91083,3.52256,22.693,-0.3,-2.945,0.13436905,0.5041615,42.85851,0.0033091311,281001.69
2012-01-21,21,-3.614,1.046,283.977,0.133,99.03,0,2.128,0.42241667,-2.4333333,1.1041667,-9999,399.856,0.08,-9999,-9999,-4.70479,1.36715,22.8617,-2.16,-4.275,0.056426533,0.48647392,48.084887,0.0028631114,278041.46
2012-01-22,22,-4.107,1.731,285.033,0.173,99.115,0,2.385,0.49264583,-4.4041667,1.7604167,-9999,402.023,0.1,-9999,-9999,-4.515,4.32333,25.6633,-2.105,-5.5,0.14417525,0.49578729,64.927656,0.0027285179,277209.51
2012-01-23,23,-4.92,1.354,287.817,0.183,99.569,0,2.148,0.41604167,-3.6541667,1.425,-9999,401.506,0.117,-9999,-9999,-4.35229,3.20034,21.4608,-2.99,-8.225,0.12977259,0.48722562,72.683548,0.0025417423,275925.51
2012-01-24,24,-10.931,4.719,265.043,0.191,100.551,0,1.544,0.2168875,-7.2875,5.3541667,-9999,402.816,0.181,-9999,-9999,-4.23,-0.0208563,3.81967,-8.33,-14.065,0,0.46847234,116.44667,0.0015310614,267357.75
2012-01-25,25,-9.186,3.904,267.645,0.212,101.515,0,2.085,0.39866667,-1.5375,4.2729167,-9999,401.341,0.163,-9999,-9999,-4.26875,2.53239,26.9331,-8.175,-10.485,0.085944269,0.47744158,114.17951,0.0017451961,269646.81
