Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-LL1,Longleaf Pine - Baker (Mesic site),USA,-84.5329,31.2792,165,SAV,20090101,20171231,3287,8.99931553730321
