Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-KLS,Kansas Land Institute,USA,-97.5684,38.7745,373,GRA,20120101,20171231,2192,6.00136892539356
