Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),USA,-88.241,41.8406,226.5,GRA,20040101,20181231,5479,15.0006844626967
