time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,9.488,14.625,340.984,1.611,99.178,0.2,3.445,0.21270571,6.3764583,1.055,348.1775,6.613,20.128,18.555,10.7604,-0.526686,-21.5976,12.365,4.53,0.023805785,0.93271684,269.21166,0.0064512265,300179.26
2012-01-02,2,9.419,8.287,315.741,2.015,98.898,3.7,5.341,0.31244007,-25.19125,0.38895833,348.82854,7.595,20.61,18.773,-1.05292,-1.89275,-39.1779,13.13,5.795,0.046085221,0.95516826,344.11635,0.0061787311,299428.67
2012-01-03,3,6.42,32.354,270.84,2.629,99.281,1.3,8.664,0.4773638,-32.818542,4.6964583,331.39,3.906,20.203,18.73,-2.60458,0.936745,-51.474,10.91,3.44,0,0.87324156,568.49613,0.0043935258,291951.66
2012-01-04,4,5.904,46.777,270.14,2.696,99.026,0.8,8.55,0.49761959,-20.834167,7.1766667,330.57417,4.061,19.584,18.554,-5.07854,3.9546,-49.3177,8.155,5.04,0,0.86698463,607.64467,0.0041499588,290824.17
2012-01-05,5,5.064,12.592,292.216,1.959,97.051,13.1,11.28,0.7099786,-24.092917,1.1016667,328.23854,3.588,21.135,18.878,-4.85792,1.20118,-69.9215,6.925,2.94,0,0.91954918,447.77443,0.0043706176,290531.61
2012-01-06,6,3.849,48.319,263.026,1.802,98.947,2.4,5.685,0.40836398,-17.928542,7.6427083,321.63042,2.541,20.982,19.066,-3.76375,4.80792,-23.7005,5.37,2.735,0,0.86342968,444.18128,0.0039346979,288220.74
2012-01-07,7,4.468,15.15,302.5,1.461,99.351,4.3,6.841,0.43652193,-10.995208,1.5495833,327.09667,3.069,20.585,18.903,-0.895,-0.270958,-35.605,6.17,3.11,0.0075526346,0.90720826,337.45655,0.0043579114,289900.87
2012-01-08,8,4.347,32.257,302.611,1.23,99.665,1.5,5.125,0.31822563,4.591875,4.3010417,325.97417,3.291,21.258,19.069,-2.10875,0.476755,-20.1886,5.18,3.39,0,0.88235033,282.43093,0.0044446055,289996
2012-01-09,9,4.862,9.881,317.334,1.288,100.439,1.3,4.306,0.27170078,-2.395625,0.61229167,328.99854,3.598,20.738,18.976,0.616667,-0.690127,-19.0666,7.205,3.3,0.034931241,0.94164923,286.6894,0.0045643197,290812.86
2012-01-10,10,5.872,51.702,273.927,2.05,101.034,0.1,3.945,0.25943732,-13.380208,8.1020833,330.90667,4.137,20.216,18.901,-0.44375,2.7252,-16.2484,7.265,3.625,0,0.86452291,445.30667,0.0044543309,291552.94
