time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,10.36,119.331,300.115,8.626,102.183,0,3.148,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.5229,128.803,-9999,-9999,0.243785,-9999,2031.0534,0.0024046653,290939.21
2012-01-02,2,8.695,66.977,318.945,3.349,102.585,0.055,2.779,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.5628,125.13,-9999,-9999,0.25381412,-9999,640.389,0.0047983983,295250.22
2012-01-03,3,9.629,102.351,322.578,3.666,102.714,0.146,2.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.6425,125.513,-9999,-9999,0.24912432,-9999,666.33327,0.0050441385,296803.24
2012-01-04,4,10.92,115.39,310.595,6.369,102.735,0,2.209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.5229,128.803,-9999,-9999,0.243785,-9999,1211.2917,0.0040539891,295625.32
2012-01-05,5,10.62,116.107,307.713,5.707,102.479,0,3.403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.5628,125.13,-9999,-9999,0.25381412,-9999,1071.2498,0.0043106441,295965.46
2012-01-06,6,8.409,99.034,306.887,2.688,102.12,0.092,2.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.6425,125.513,-9999,-9999,0.24912432,-9999,506.95504,0.0050932254,295699.86
2012-01-07,7,10.813,123.194,291.615,8.382,102.25,0,5.096,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.5229,128.803,-9999,-9999,0.243785,-9999,1842.8924,0.0027871082,292350.59
2012-01-08,8,9.566,122.23,291.165,7.723,102.406,0,2.763,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.5628,125.13,-9999,-9999,0.25381412,-9999,1829.8854,0.0025529358,290511.92
2012-01-09,9,9.102,125.574,291.056,7.132,102.423,0,1.976,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.6425,125.513,-9999,-9999,0.24912432,-9999,1685.5721,0.0026892775,290386.45
2012-01-10,10,8.547,121.588,292.257,6.043,102.167,0,1.884,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.5229,128.803,-9999,-9999,0.243785,-9999,1382.0432,0.0031015199,290859.28
2012-01-11,11,8.087,128.334,288.691,6.593,101.935,0,2.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.5628,125.13,-9999,-9999,0.25381412,-9999,1646.4913,0.0025624478,289049.3
2012-01-12,12,8.081,128.938,288.522,7.16,101.951,0,2.967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.6425,125.513,-9999,-9999,0.24912432,-9999,1885.7252,0.0022124244,288168.22
