time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,3.731,72.373,248.409,2.837,86.216,0,0.971,0.28765544,-12.685394,7.9347773,324.32025,399.403,0.804,38.377,44.151,-4.9018,7.00411,3.5824,8.2295,-0.849,0.66160708,0.90119541,760.90328,0.0037186335,287561.99
2012-01-02,2,-0.501,22.203,290.024,1.021,86.098,3.6,1.009,0.34137547,-0.93336862,2.2976942,310.24435,400.626,0.75,38.435,44.195,-4.30277,16.2298,-9.97949,0.8885,-2.4405,1.2,0.90621922,322.89651,0.003527484,282830.95
2012-01-03,3,-0.098,75.56,269.525,0.237,86.441,2.5,1.204,0.37333397,30.706948,12.987097,309.02973,398.353,0.643,38.649,44.078,-4.06159,32.3961,-15.1436,2.712,-1.7875,1.2,0.8533312,68.410302,0.0042070004,284934.76
2012-01-04,4,-1.152,35.758,233.214,1.392,86.018,0,0.767,0.30180451,-40.925925,6.7595169,301.59994,399.143,0.48,38.565,44.103,-3.8258,23.7218,-31.6151,0.1105,-2.695,0,0.84101807,477.99251,0.0030626834,281014.7
2012-01-05,5,-0.885,65.955,248.632,2.367,84.849,0.1,0.837,0.28468721,2.6172148,8.0205969,302.94221,394.573,0.391,38.804,44.135,-3.80817,27.3624,-7.985,2.0545,-3.1115,1.2,0.8915778,884.58074,0.0024693517,279799.7
2012-01-06,6,-2.712,84.398,222.042,1.612,84.897,0,2.412,-9999,-2.3688458,10.211533,297.7945,397.718,0.279,39.151,44.008,-3.85622,14.5369,18.827,-1.051,-4.5545,0.43570746,0.89206655,640.21066,0.0024925913,278021.67
2012-01-07,7,-0.6,65.422,214.702,3.655,85.874,0,1.007,-9999,-35.931003,8.3906517,306.05085,397.366,0.285,39.188,44.074,-3.94033,29.391,-11.0472,2.3145,-2.5405,1.2,0.88632502,1591.7079,0.0015921132,277893.03
2012-01-08,8,0.027,84.91,217.208,2.748,85.842,0,1.416,-9999,-18.46925,10.173041,309.14862,397.169,0.247,39.223,44.034,-3.8863,35.1738,-13.8424,2.3215,-2.4815,1.2,0.89300888,992.59509,0.0024498373,280667.48
2012-01-09,9,-0.189,86.082,215.313,3.266,86.401,0,1.532,-9999,-18.54346,10.004814,308.80127,396.97,0.254,38.949,43.904,-3.92272,34.2159,-13.774,2.5855,-3.062,1.2,0.89587735,1285.3493,0.0019912584,279303.95
2012-01-10,10,2.503,85.965,221.991,4.304,86.822,0,1.513,-9999,-23.198904,9.9181435,319.88748,397.196,0.319,39.062,44.01,-3.84637,16.876,-4.59832,6.4405,-0.3195,1.2,0.89656009,1484.9911,0.0021605331,282432.6
2012-01-11,11,3.52,84.871,236.718,4.565,87.134,0,0.931,-9999,-13.589231,8.705349,325.46744,396.822,0.234,39.202,44.015,-3.81194,12.5726,-3.37056,7.394,0.217,1.2,0.90697063,1467.3126,0.0023569567,283945.74
