Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-RC4,Moscow Mountain on-farm site,USA,-116.949,46.758,817,CRO,20120101,20160930,1735,4.75017111567419
