Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Ha1,Harvard Forest EMS Tower (HFR1),USA,-72.1715,42.5378,340,DBF,19910101,20200528,10741,29.4072553045859
