Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Wjs,Willard Juniper Savannah,USA,-105.8615,34.4255,1931,SAV,20070101,20201231,5114,14.0013689253935
