Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-ADR,Amargosa Desert Research Site (ADRS),USA,-116.6933,36.7653,842,BSV,20110101,20170522,2334,6.39014373716632
