time,doy,TA_F,TS_F_MDS_1,VPD_F,WS_F,USTAR,P_F,PA_F,LW_OUT,LW_IN_F,SW_IN_F,SW_OUT,LE_F_MDS,H_F_MDS,G_F_MDS,SWC_F_MDS_1,SWC_F_MDS_2,TA_max,TA_min,NETRAD_DV,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,18.440625,-9999,17.250962,4.5012921,0.50511144,0,89.183333,-9999,-9999,162.45386,34.298939,29.940331,-0.60453905,3.6429807,13.033333,13.23125,25.63,8.85,41.186174,1.0206076,0.21113034,3037.3616,0.0036619463,302203.44
2012-01-02,2,18.752708,-9999,18.272489,6.1148206,0.73446757,0,89.308333,-9999,-9999,163.3559,35.025259,30.691817,-12.397002,3.0954589,12.864583,13.166667,23.94,15.41,33.312309,1.2,0.21441074,3345.3923,0.002579339,299810.57
2012-01-03,3,16.476875,-9999,15.862889,2.235077,0.23588483,0,89.279167,-9999,-9999,151.59004,29.977496,19.886952,8.2319746,5.1224395,12.5125,12.964583,25.05,10.67,41.051083,0.70724436,0.19775373,3309.7159,0.0027030289,297832.58
2012-01-04,4,15.167729,-9999,14.611154,2.5449937,0.32738165,0,89.314583,-9999,-9999,164.11675,34.771485,22.961081,8.882826,4.026631,12.197917,12.720833,22.85,7.761,42.949431,0.721051,0.21187042,3291.7993,0.002613944,296294.18
2012-01-05,5,14.550625,-9999,13.958634,2.6897316,0.30540143,0,89.029167,-9999,-9999,164.43597,34.266368,19.03702,4.5232795,3.1122545,11.941667,12.522917,21.36,8.61,38.567517,0.80801265,0.20838731,3226.2341,0.0022391688,294737.05
2012-01-06,6,12.84275,-9999,12.731856,2.7462804,0.21744352,0,88.583333,-9999,-9999,165.0294,34.275513,19.418331,14.575145,3.5234594,11.66875,12.3125,21.86,7.187,43.965551,0.57123699,0.20769338,3354.3116,0.0023230274,293230.28
2012-01-07,7,13.152979,-9999,12.799498,2.9259079,0.30655635,0,88.40625,-9999,-9999,163.48664,34.608082,18.753678,22.629219,4.4467645,11.458333,12.141667,20.81,6.485,46.065438,0.45317461,0.21168752,3227.8024,0.0023674896,293653.22
2012-01-08,8,6.7235833,-9999,5.8470645,2.2052247,0.24731487,0,88.441667,-9999,-9999,161.20568,33.612154,11.207924,42.428389,4.5745176,11.197917,11.91875,10.7,2.307,50.770813,0.2089615,0.20850478,1562.218,0.0030129539,288805.34
2012-01-09,9,7.8699792,-9999,6.9786035,2.2626769,0.28025419,0,88.9625,-9999,-9999,164.5124,34.588423,12.14832,29.005245,3.7201638,10.985417,11.7125,15.05,1.403,49.141475,0.29519484,0.21024812,1846.9566,0.0031356589,290264.23
2012-01-10,10,9.747715,-9999,8.6654892,2.0965518,0.19000657,0.762,88.849375,-9999,-9999,163.59557,33.429359,9.9626592,21.188803,4.7414022,10.897778,11.611111,18.72,2.23,49.790171,0.31981353,0.20434147,2196.0347,0.0031330387,292144.8
2012-01-11,11,9.9303333,-9999,9.0333094,2.1666087,0.17342242,0,88.520833,-9999,-9999,137.29235,27.934604,10.737073,28.904664,7.6499029,10.775,11.489583,18.15,4.03,45.351497,0.27085275,0.20346803,2325.9927,0.0028558841,291635.45
2012-01-12,12,9.5536667,-9999,8.2370964,1.617646,0.16172396,0,88.49375,-9999,-9999,90.898266,17.781629,11.093876,13.027588,11.358022,10.679167,11.408333,15.63,6.121,25.349554,0.45991719,0.19562121,2046.9837,0.0028209024,291169.44
2012-01-13,13,10.992375,-9999,10.897333,3.6742556,0.44407298,0,88.829167,-9999,-9999,173.99625,38.051811,14.214322,16.766063,2.7960583,10.514583,11.254167,18.26,1.703,43.477361,0.45881683,0.21869327,3028.1299,0.0022740384,291248.18
2012-01-14,14,13.758333,-9999,13.631578,2.9854131,0.35684419,0,88.985417,-9999,-9999,123.02824,25.026258,14.726078,-1.1424565,7.184073,10.4,11.15625,19.88,10.45,24.303855,1.0841054,0.20341881,3459.8581,0.0016851723,292555.81
2012-01-15,15,13.364792,-9999,9.195655,2.1662566,0.29805573,1.27,88.81875,-9999,-9999,97.543676,19.301941,22.191666,20.786504,14.427169,10.347917,11.127083,17.63,9.65,43.722152,0.51634739,0.19787998,1665.0848,0.0045309508,299274.74
2012-01-16,16,10.940646,-9999,3.6284851,3.1794291,0.412346,1.778,88.6875,-9999,-9999,104.21452,21.072844,53.061368,14.521986,13.706869,10.6875,11.158333,14.72,6.62,46.139866,0.78512481,0.20220641,600.30041,0.0068460501,302626.22
2012-01-17,17,9.1534375,-9999,4.9974009,2.1736532,0.19948046,0,89.04375,-9999,-9999,173.73194,34.79223,18.904502,32.130432,4.3592611,11.10625,11.220833,16.88,4.241,58.31075,0.37042277,0.20026387,1012.372,0.0052596804,296864.16
