time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,21.808,186.625,384.083,7.04,100.199,0,3.288,0.42,108.625,27.479167,433.58333,370.277,27.809,3,-9999,-2.1875,42.8084,55.5042,26.62,16.345,0.43543147,0.87165515,630.02238,0.011930154,326258.17
2012-01-02,2,23.091,381.938,359.667,11.245,100.326,0,4.594,0.62148936,235.70833,56.854167,448.25,368.385,29.74,3,-9999,15.5208,57.875,140.188,30.94,15.195,0.29220501,0.87043031,1016.5114,0.010604733,324234.04
2012-01-03,3,26.235,372.271,366.333,20.985,100.57,0,6.015,0.89674419,216.64583,56.354167,464.66667,375.063,31.075,3,-9999,15.6667,75.8958,133.667,34.185,17.855,0.36216256,0.86852343,1906.8712,0.0081425007,321238.18
2012-01-04,4,25.747,324.938,382.875,17.909,100.354,0,4.594,0.64380952,194.5,48.916667,463.52083,375.002,31.925,3,-9999,13.3333,61.5729,125.354,38.045,18.68,0.32939561,0.86915593,1563.0833,0.0094786084,324088.01
2012-01-05,5,22.475,267.979,391.771,8.609,100.04,0,3.382,0.48604167,173.85417,40.583333,444.72917,369.25,30.218,3,-9999,5.6875,44.651,107.96,30.005,15.1,0.29258048,0.86847606,763.96853,0.011643487,326211.84
2012-01-06,6,21.748,249.25,378.521,9.434,100.254,0,4.346,0.62270833,153.97917,38.125,435.02083,370.985,29.086,3,-9999,0.541667,65.6625,94.4967,25.765,18.135,0.40998269,0.86733362,895.37051,0.010357939,322267.34
2012-01-07,7,20.22,311.813,344.146,10.24,100.698,0,4.148,0.55270833,179.0625,48.083333,427.85417,369.37,28.115,3,-9999,2.8125,48.6479,115.666,25.225,15.335,0.29606686,0.86639671,1105.4048,0.0083500588,315712
2012-01-08,8,19.664,389.479,320.417,11.032,100.955,0,4.055,0.56,221.47917,59.020833,428.14583,369.656,28.857,3,-9999,9.29167,48.5208,144.401,27.34,10.555,0.25150501,0.86840389,1272.3161,0.0073368113,312620.1
2012-01-09,9,22.676,384,341.333,14.343,100.842,0,4.302,0.52217391,220.16667,58.354167,445.91667,363.881,30.19,3,-9999,13.0625,51.375,133.396,32.325,12.085,0.27804688,0.8680827,1448.3861,0.0081796532,317754.26
2012-01-10,10,25.965,384.333,350.604,21.65,100.78,0,4.259,0.58577778,210.02083,59.041667,464.72917,374.327,31.86,3,-9999,15.8542,61.9653,125.958,35.685,17.53,0.32973719,0.86683572,2053.6984,0.0073744315,319046.65
