time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,25.229,369.75,348.958,20.859,92.84,0,2.935,0.539375,234.33333,40.958333,442.6875,379.704,19.984,15.075,-9999,17.7708,173.001,25.8757,31.74,20.965,0.86989074,0.90027392,2064.9558,0.0075723801,318801.85
2012-01-02,2,28.167,354.688,363.042,29.441,92.74,0,3.561,0.67791667,217.89583,40.354167,458.5625,381.5,20.813,14.429,-9999,17,180.646,-8.9881,33.825,23.36,1.0523605,0.89784846,2892.2351,0.0058822504,317529.21
2012-01-03,3,26.211,195.896,376.438,22.749,92.681,0,2.043,0.34787234,105.66667,23.645833,442.29167,380.261,20.328,13.817,-9999,6.77083,112.542,-20.3762,29.49,23.835,1.2,0.89229463,2181.5575,0.0076108221,319884.86
2012-01-04,4,15.394,372.396,325.979,6.517,92.864,0,4.295,0.97925,263.33333,40.729167,393.8125,374.942,19.322,13.512,-9999,0.770833,95.4127,118.476,25.625,9.01,0.44608574,0.90141204,883.78804,0.0073743128,308422.5
2012-01-05,5,11.253,390.188,279.708,3.724,92.881,0,4.146,0.95833333,251.20833,45,372.97917,372.865,17.276,13.192,-9999,-2.27083,100.021,99.4186,17.085,6.845,0.50151023,0.89659641,605.43688,0.0064649739,301987.45
2012-01-06,6,12.839,378.792,299.729,6.053,92.742,0,3.578,0.69666667,254.47917,42.5,380.9375,366.775,17.144,12.881,-9999,3.8125,97.5833,86.8958,18.565,7.785,0.5289667,0.89911985,972.66545,0.0058938765,302153.64
2012-01-07,7,18.786,159.271,363.479,12.068,92.102,3.4,3.523,0.6384375,96.4375,20.833333,405.29167,376.005,16.806,12.65,-9999,1.75,101.694,-33.745,24.59,14.99,1.2,0.88432631,1550.0443,0.0065091199,309668.48
2012-01-08,8,16.512,251.375,351.604,6.28,91.646,9.6,4.148,0.95333333,178.95833,27.854167,395.70833,375.379,17.656,14.023,-9999,2.20833,140.807,25.7534,19.935,10.65,0.84538101,0.90024621,780.69954,0.0085224273,312416.38
2012-01-09,9,12.356,226.5,321.396,4.14,92.194,0,3.105,0.764,145,27.979167,374.20833,376.028,15.201,14.235,-9999,-6.33333,118.303,22.0664,16.525,8.45,0.84279765,0.89005321,634.6179,0.0069156949,304222.77
2012-01-10,10,10.671,244.896,332.146,3.12,92.232,2,3.655,0.90692308,181.14583,28.729167,366.97917,375.754,14.478,14.173,-9999,-6.47917,109.596,54.6784,12.995,8.095,0.66715203,0.89500539,514.28972,0.0065772208,301683.16
