Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Kon,Konza Prairie LTER (KNZ),USA,-96.5603,39.0824,417,GRA,20040101,20191231,5844,16.0
