Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-MtB,Mt Bigelow,USA,-110.7255,32.4167,2573,ENF,20090101,20191231,4017,10.9979466119096
