Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
CA-Cbo,"Ontario - Mixed Deciduous, Borden Forest Site",Canada,-79.9333,44.3167,120,DBF,19940101,20181230,9130,24.996577686516
