Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-NC4,NC_AlligatorRiver,USA,-75.9038,35.7879,1,WET,20090101,20191231,4017,10.9979466119096
