Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Slt,Silas Little- New Jersey,USA,-74.596,39.9138,30,DBF,20050101,20141231,3652,9.99863107460643
