Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-SCd,Southern California Climate Gradient - Sonoran Desert,USA,-116.3721,33.6518,275,BSV,20060101,20140315,2996,8.20260095824777
