time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,-5.304,0,270.189,0.938,100.063,0.241,8.635,-9999,-9999,-9999,-9999,-9999,-2.245,-9999,-9999,-9999,1.93316,-12.6239,-9999,-9999,0,-9999,419.38782,0.0019827432,274142.09
2012-01-02,2,-0.156,0,304.115,0.891,99.839,0.693,8.649,-9999,-9999,-9999,-9999,-9999,-4.201,-9999,-9999,-9999,1.61969,-11.9301,-9999,-9999,0,-9999,271.96084,0.0032160823,282399.18
2012-01-03,3,0.08,0,309.397,0.885,100.062,0.779,8.333,-9999,-9999,-9999,-9999,-9999,-1.86,-9999,-9999,-9999,1.56501,-11.3117,-9999,-9999,0,-9999,265.58776,0.003277809,282790.67
2012-01-04,4,-2.096,0,277.921,1.026,100.428,0.287,10.147,-9999,-9999,-9999,-9999,-9999,-2.245,-9999,-9999,-9999,1.93316,-12.6239,-9999,-9999,0,-9999,364.26379,0.0026157512,278948.65
2012-01-05,5,-6.224,0,243.961,0.913,101.098,0.016,6.772,-9999,-9999,-9999,-9999,-9999,-4.201,-9999,-9999,-9999,1.61969,-11.9301,-9999,-9999,0,-9999,436.87804,0.001805824,272775.19
2012-01-06,6,-10.471,0,230.59,0.757,101.414,0,5.933,-9999,-9999,-9999,-9999,-9999,-1.86,-9999,-9999,-9999,1.56501,-11.3117,-9999,-9999,0,-9999,496.52493,0.0012311666,267070.31
2012-01-07,7,-11.32,0,215.935,0.822,101.235,0,3.498,-9999,-9999,-9999,-9999,-9999,-2.245,-9999,-9999,-9999,1.93316,-12.6239,-9999,-9999,0,-9999,587.92423,0.0010823686,265845.07
2012-01-08,8,-10.711,0,217.057,1.155,101.195,0,1.644,-9999,-9999,-9999,-9999,-9999,-4.201,-9999,-9999,-9999,1.61969,-11.9301,-9999,-9999,0,-9999,848.68189,0.00095681086,266143.22
2012-01-09,9,-11.882,0,222.71,0.663,101.219,0,4,-9999,-9999,-9999,-9999,-9999,-1.86,-9999,-9999,-9999,1.56501,-11.3117,-9999,-9999,0,-9999,479.3035,0.0011105071,265350.61
2012-01-10,10,-7.532,0,239.619,0.864,100.734,0,6.411,-9999,-9999,-9999,-9999,-9999,-2.245,-9999,-9999,-9999,1.93316,-12.6239,-9999,-9999,0,-9999,454.94941,0.0016151671,270984.01
2012-01-11,11,-5.83,0,255.944,0.829,100.31,0.158,7.335,-9999,-9999,-9999,-9999,-9999,-4.201,-9999,-9999,-9999,1.61969,-11.9301,-9999,-9999,0,-9999,380.29214,0.0019451559,273519.49
2012-01-12,12,-7.162,0,254.449,0.848,100.398,0,7.328,-9999,-9999,-9999,-9999,-9999,-1.86,-9999,-9999,-9999,1.56501,-11.3117,-9999,-9999,0,-9999,432.53215,0.0016930185,271550.49
2012-01-13,13,-7.185,0,259.543,0.838,100.6,0.284,4.615,-9999,-9999,-9999,-9999,-9999,-2.245,-9999,-9999,-9999,1.93316,-12.6239,-9999,-9999,0,-9999,427.54268,0.0016918868,271524.54
