time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,10.448,118.925,299.339,8.167,102.163,0,1.954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.273,37.9203,-9999,-9999,0.83309235,-9999,1832.6885,0.0027306866,291842.71
2012-01-02,2,8.796,66.685,319.295,3.288,102.564,0.055,1.725,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.938,33.9146,-9999,-9999,0.85180592,-9999,622.22975,0.0048835848,295564.69
2012-01-03,3,9.723,101.946,323.145,3.582,102.694,0.146,1.319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,192.432,30.8333,-9999,-9999,0.86189838,-9999,644.05043,0.0051424931,297143.6
2012-01-04,4,11.005,114.965,310.445,6.08,102.714,0,1.372,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.273,37.9203,-9999,-9999,0.83309235,-9999,1129.5805,0.0042756985,296265.02
2012-01-05,5,10.707,115.63,307.391,5.468,102.459,0,2.112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.938,33.9146,-9999,-9999,0.85180592,-9999,1006.1184,0.0045027232,296533.09
2012-01-06,6,8.512,98.55,306.516,2.677,102.1,0.092,1.446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,192.432,30.8333,-9999,-9999,0.86189838,-9999,501.02934,0.0051483103,295941.09
2012-01-07,7,10.898,122.612,290.331,7.942,102.23,0,3.164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.273,37.9203,-9999,-9999,0.83309235,-9999,1675.0679,0.0031011704,293221.17
2012-01-08,8,9.661,121.619,289.855,7.332,102.385,0,1.715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.938,33.9146,-9999,-9999,0.85180592,-9999,1666.3752,0.002838276,291320.75
2012-01-09,9,9.201,124.91,289.738,6.786,102.402,0,1.227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,192.432,30.8333,-9999,-9999,0.86189838,-9999,1545.2713,0.0029478605,291132.41
2012-01-10,10,8.65,120.906,291.012,5.779,102.147,0,1.169,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.273,37.9203,-9999,-9999,0.83309235,-9999,1284.7299,0.0033111128,291486.78
2012-01-11,11,8.193,128.081,287.232,6.287,101.915,0,1.782,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.938,33.9146,-9999,-9999,0.85180592,-9999,1514.3395,0.0027980545,289744.85
2012-01-12,12,8.187,128.684,287.053,6.811,101.931,0,1.842,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,192.432,30.8333,-9999,-9999,0.86189838,-9999,1716.778,0.002474126,288929
2012-01-13,13,9.351,129.46,291.863,7.533,102.252,0,1.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.273,37.9203,-9999,-9999,0.83309235,-9999,1795.5802,0.0025683307,290334.33
2012-01-14,14,9.27,131.311,289.485,7.366,102.141,0,0.927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.938,33.9146,-9999,-9999,0.85180592,-9999,1745.4724,0.0026341151,290417.39
2012-01-15,15,6.669,128.404,282.602,3.796,101.875,0,1.819,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,192.432,30.8333,-9999,-9999,0.86189838,-9999,867.34029,0.0036674412,290386.7
2012-01-16,16,4.299,135.271,263.058,4.828,102.459,0,2.203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.273,37.9203,-9999,-9999,0.83309235,-9999,1479.1794,0.0021132406,284119.35
2012-01-17,17,3.981,133.344,264.861,4.716,102.884,0,1.257,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.938,33.9146,-9999,-9999,0.85180592,-9999,1472.8792,0.0020613261,283669.97
2012-01-18,18,5.957,121.017,288.692,4.122,102.839,0,1.117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,192.432,30.8333,-9999,-9999,0.86189838,-9999,1020.9621,0.0031501943,288378.02
2012-01-19,19,6.438,47.797,335.823,1.729,102.165,7.59,1.848,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.273,37.9203,-9999,-9999,0.83309235,-9999,354.86232,0.004827459,293054.59
2012-01-20,20,10.05,3.168,379.177,1.393,101.437,40.882,3.954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.938,33.9146,-9999,-9999,0.85180592,-9999,222.66039,0.006723278,301424.19
2012-01-21,21,9.676,90.508,334.293,2.259,101.506,10.296,3.292,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,192.432,30.8333,-9999,-9999,0.86189838,-9999,383.38989,0.005995688,299229.35
2012-01-22,22,7.544,25.822,347.603,1.799,101.913,11.668,3.164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.273,37.9203,-9999,-9999,0.83309235,-9999,344.14385,0.0052626294,295254.04
2012-01-23,23,10.174,51.293,350.344,1.807,101.241,16.082,3.269,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.938,33.9146,-9999,-9999,0.85180592,-9999,291.35522,0.006543459,301099.27
