time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,8.689,105.629,269.681,4.304,102.273,0,1.306,-9999,-9999,-9999,-9999,7.046,33.503,-9999,-9999,46.9646,-32.3693,-9999,-9999,1.2,-9999,867.88222,0.0042262868,293813.91
2012-01-02,2,9.956,59.149,290.448,3.721,102.449,0.08,1.252,-9999,-9999,-9999,-9999,7.918,32.885,-9999,-9999,41.6124,-43.4545,-9999,-9999,0,-9999,662.50766,0.0051857664,297485.95
2012-01-03,3,11.681,66.273,317.209,2.855,102.187,2.019,1.642,-9999,-9999,-9999,-9999,9.534,31.838,-9999,-9999,42.925,-38.4939,13.3915,12.7665,1.2,-9999,435.22327,0.0066421861,302860.62
2012-01-04,4,12.337,52.518,321.138,2.761,102.042,1.126,1.374,-9999,-9999,-9999,-9999,9.799,30.517,-9999,-9999,41.1651,-45.1273,12.7,12.7,0,-9999,401.86845,0.007082124,304619.75
2012-01-05,5,12.414,55.428,341.587,2.643,101.139,2.464,2.178,-9999,-9999,-9999,-9999,10.025,30.958,-9999,-9999,44.7261,-43.0869,12.7,12.7,1.2,-9999,381.15227,0.007263936,305151.66
2012-01-06,6,11.78,43.916,301.667,3.584,99.768,6.942,6.284,-9999,-9999,-9999,-9999,9.751,35.361,-9999,-9999,40.8366,-50.8882,12.7,12.7,0,-9999,558.72171,0.0064023332,302360.48
2012-01-07,7,11.85,94.101,262.182,4.146,101.363,0,4.931,-9999,-9999,-9999,-9999,8.299,34.008,-9999,-9999,44.9576,-34.8672,12.7,11.5,1.2,-9999,658.42065,0.0059933075,301408.27
2012-01-08,8,11.557,105.863,269.321,3.666,101.54,0,2.681,-9999,-9999,-9999,-9999,7.319,31.481,-9999,-9999,41.5232,-23.9469,12.7,9.8915,1.2,-9999,582.22976,0.0061148539,301417.67
2012-01-09,9,11.366,94.204,272.875,3.471,101.921,0,3.27,-9999,-9999,-9999,-9999,7.701,30.874,-9999,-9999,37.7875,-22.3596,12.7,10.425,1.2,-9999,553.96257,0.0061066701,301205.26
2012-01-10,10,12.316,100.627,274.286,3.911,102.511,0.154,1.822,-9999,-9999,-9999,-9999,7.482,30.877,-9999,-9999,36.3519,-22.1768,14.9,9.35,1.2,-9999,595.65318,0.0063340246,302728.39
2012-01-11,11,10.652,86.196,281.152,3.818,102.784,0,1.988,0.18796394,-9999,-9999,-9999,7.265,30.473,-9999,-9999,28.5705,-27.7553,16.15,6.9,1.2,-9999,650.03062,0.0054643609,298881.91
2012-01-12,12,9.53,105.06,275.11,3.579,102.861,0,1.349,0.1771198,-9999,-9999,-9999,7.265,30.473,-9999,-9999,30.0944,-15.6368,16.55,1.1,1.2,-9999,652.31429,0.0050415657,296697.31
2012-01-13,13,9.185,85.793,301.128,3.41,102.157,0,2.18,-9999,-9999,-9999,-9999,7.291,30.943,-9999,-9999,30.6019,-16.2342,3.3,1.35,1.2,-9999,631.61252,0.0050127739,296278.61
2012-01-14,14,10.6,77.35,310.5,3.8,101.685,0.386,2.137,-9999,-9999,-9999,-9999,7.432,31.001,-9999,-9999,30.5841,-16.2342,-9999,-9999,1.2,-9999,648.80526,0.0055074029,298937.26
2012-01-15,15,7.127,109.962,264.981,4.103,101.798,0,1.705,-9999,-9999,-9999,-9999,7.492,30.683,-9999,-9999,32.0616,-16.8454,-9999,-9999,1.2,-9999,922.99542,0.0036736361,290862.48
2012-01-16,16,5.154,112.003,251.428,3.907,102.012,0,1.983,-9999,-9999,-9999,-9999,7.63,29.077,-9999,-9999,31.8488,-21.3152,-9999,-9999,1.2,-9999,1017.3533,0.0029983193,287191.32
2012-01-17,17,4.807,102.603,255.638,3.805,102.501,0,1.75,-9999,-9999,-9999,-9999,8.794,25.823,-9999,-9999,30.3677,-22.4326,-9999,-9999,1.2,-9999,1011.5364,0.0029178434,286641.39
2012-01-18,18,6.03,100.464,268.804,3.537,102.982,0,1.621,-9999,-9999,-9999,-9999,9.744,24.342,-9999,-9999,32.003,-16.8454,-9999,-9999,1.2,-9999,834.72423,0.0035291731,289398.83
2012-01-19,19,8.649,108.767,280.429,3.592,103.133,0,1.704,-9999,-9999,-9999,-9999,9.195,24.166,-9999,-9999,31.8488,-21.3152,-9999,-9999,1.2,-9999,698.0989,0.0046042511,294718.62
2012-01-20,20,11.709,36.479,326.664,3.199,101.996,2.529,3.339,-9999,-9999,-9999,-9999,9.113,24.213,-9999,-9999,30.3677,-22.4326,-9999,-9999,1.2,-9999,493.3861,0.0064588385,302430.39
2012-01-21,21,10.926,100.746,288.611,3.761,101.562,0.834,1.544,-9999,-9999,-9999,-9999,9.642,24.372,-9999,-9999,32.003,-16.8454,-9999,-9999,1.2,-9999,626.52038,0.0057108995,299773.63
2012-01-22,22,10.277,89.78,296.835,3.416,101.549,0.344,2.032,-9999,-9999,-9999,-9999,9.642,24.372,-9999,-9999,31.8488,-21.3152,-9999,-9999,1.2,-9999,586.15641,0.0055836554,298803.27
2012-01-23,23,10.283,99.046,317.831,3.274,101.414,0.144,1.212,-9999,-9999,-9999,-9999,9.173,24.062,-9999,-9999,41.8566,-25.4322,-9999,-9999,1.2,-9999,557.94546,0.0056818988,299054.91
2012-01-24,24,11.375,67.266,325.318,3.039,101.074,2.169,1.498,-9999,-9999,-9999,-9999,9.841,24.315,-9999,-9999,44.0614,-43.8002,-9999,-9999,1.2,-9999,476.19412,0.006430892,302024.85
2012-01-25,25,7.721,98.643,273.698,3.517,101.213,0.779,4.757,-9999,-9999,-9999,-9999,8.297,23.884,-9999,-9999,50.2983,-35.7233,-9999,-9999,1.2,-9999,728.77781,0.0043152325,293063.44
2012-01-26,26,7.077,133.156,260.283,4.071,101.626,0,3.9,-9999,-9999,-9999,-9999,6.962,23.441,-9999,-9999,57.8202,-26.8884,-9999,-9999,1.2,-9999,917.4751,0.0036783023,290823.89
2012-01-27,27,6.341,131.41,257.786,3.772,102.247,0,1.681,-9999,-9999,-9999,-9999,6.608,23.049,-9999,-9999,57.6903,-26.8827,-9999,-9999,1.2,-9999,882.95524,0.0035351928,289726.44
2012-01-28,28,6.932,106.278,277.817,3.798,102.282,0,1.416,-9999,-9999,-9999,-9999,6.819,22.634,-9999,-9999,49.3994,-33.8235,-9999,-9999,1.2,-9999,850.27044,0.0037605864,290883.88
2012-01-29,29,7.865,110.116,298.734,3.709,101.683,0,1.518,-9999,-9999,-9999,-9999,7.211,22.186,-9999,-9999,52.7096,-33.4158,-9999,-9999,1.2,-9999,768.95103,0.0042409588,293022.47
2012-01-30,30,9.444,55.305,331.075,2.928,101.486,10.836,2.508,-9999,-9999,-9999,-9999,7.754,21.702,-9999,-9999,42.3373,-45.4643,-9999,-9999,0,-9999,520.25682,0.0054693635,297680.38
2012-01-31,31,8.27,100.419,302.915,3.446,101.633,1.808,1.564,-9999,-9999,-9999,-9999,7.924,21.319,-9999,-9999,51.5183,-39.6906,-9999,-9999,1.2,-9999,683.03621,0.0045873692,294295.52
2012-02-01,32,9.345,49.411,328.888,2.634,100.838,35.604,4.097,-9999,-9999,-9999,-9999,7.916,31.839,-9999,-9999,56.6281,-66.2194,-9999,-9999,0,-9999,464.77118,0.0056384704,298003.65
2012-02-02,33,8.873,49.612,314.454,2.832,100.926,6.396,1.722,-9999,-9999,-9999,-9999,7.66,34.064,-9999,-9999,67.2475,-69.9262,-9999,-9999,0,-9999,520.97472,0.0052824768,296639.31
2012-02-03,34,12.358,37.158,327.326,3.363,100.623,8.798,3.885,-9999,-9999,-9999,-9999,7.69,34.472,-9999,-9999,52.1344,-74.8446,-9999,-9999,0,-9999,499.93919,0.0068194741,303984.23
2012-02-04,35,9.278,92.485,299.387,3.076,100.957,7.312,3.123,-9999,-9999,-9999,-9999,6.696,36.493,-9999,-9999,66.25,-56.8146,-9999,-9999,1.2,-9999,556.77662,0.0053248889,297152.36
2012-02-05,36,5.237,104.516,275.626,3.536,101.521,0,1.632,-9999,-9999,-9999,-9999,6.242,33.518,-9999,-9999,67.6246,-51.0659,-9999,-9999,1.2,-9999,888.46218,0.0032724165,287959.98
2012-02-06,37,5.075,84.205,301.11,3.044,100.556,8.077,4.068,-9999,-9999,-9999,-9999,5.585,33.292,-9999,-9999,62.3004,-57.2651,-9999,-9999,1.2,-9999,747.18787,0.0035477466,288485.49
2012-02-07,38,5.418,59.73,313.062,2.968,100.072,9.556,3.167,-9999,-9999,-9999,-9999,5.237,32.524,-9999,-9999,56.2157,-65.2639,-9999,-9999,0,-9999,705.99157,0.0037445106,289322.12
2012-02-08,39,6.283,32.053,316.502,2.785,101.144,10.997,2.491,-9999,-9999,-9999,-9999,5.652,31.748,-9999,-9999,55.9008,-77.6465,-9999,-9999,0,-9999,613.98671,0.0041600552,291230.3
2012-02-09,40,6.73,130.736,296.611,3.326,101.658,0.089,1.704,-9999,-9999,-9999,-9999,5.799,30.593,-9999,-9999,83.0366,-47.5603,-9999,-9999,1.2,-9999,733.65003,0.0039894834,291253.11
2012-02-10,41,7.054,25.224,313.884,2.926,101.179,14.037,2.973,-9999,-9999,-9999,-9999,5.459,33.573,-9999,-9999,47.9965,-73.955,-9999,-9999,0,-9999,615.13506,0.0043921483,292585.39
2012-02-11,42,7.432,57.962,300.059,3.054,101.232,7.293,2.787,-9999,-9999,-9999,-9999,6.44,36.351,-9999,-9999,56.3179,-66.1217,-9999,-9999,0,-9999,629.35166,0.0044734916,293168.64
2012-02-12,43,6.853,55.717,291.952,3.353,101.348,2.371,1.283,-9999,-9999,-9999,-9999,6.333,39.142,-9999,-9999,56.7076,-68.571,-9999,-9999,0,-9999,734.04094,0.0040364989,291494.26
2012-02-13,44,5.061,116.939,276.13,3.45,101.383,0.77,1.306,-9999,-9999,-9999,-9999,5.562,35.297,-9999,-9999,69.0487,-48.6795,-9999,-9999,1.2,-9999,873.45549,0.0032633673,287760.47
2012-02-14,45,4.81,71.628,282.008,3.077,101.138,4.23,1.3,-9999,-9999,-9999,-9999,5.208,35.431,-9999,-9999,59.7097,-60.5824,-9999,-9999,0,-9999,772.74712,0.0034078035,287869.31
2012-02-15,46,7.987,125.975,264.546,3.655,101.252,0.243,2.418,-9999,-9999,-9999,-9999,5.102,34.124,-9999,-9999,77.354,-48.5863,17.163,16.349,1.2,-9999,748.50599,0.0043471099,293410.46
2012-02-16,47,16.388,168.118,270.067,3.91,101.204,0.038,3.045,-9999,-9999,-9999,-9999,5.911,33.766,-9999,-9999,90.7274,-40.4981,17.485,15.8545,1.2,-9999,455.89167,0.0090936254,313719.75
2012-02-17,48,16.167,171.81,261.398,4.023,102.208,0,2.591,-9999,-9999,-9999,-9999,5.346,32.849,-9999,-9999,82.1054,-34.7048,17.509,15.538,1.2,-9999,477.24717,0.0087739931,312698.57
2012-02-18,49,15.914,95.871,291.152,3.548,102.265,0,2.297,-9999,-9999,-9999,-9999,6.212,31.946,-9999,-9999,65.468,-56.7467,17.4425,15.538,1.2,-9999,421.80314,0.0088801144,312709.61
2012-02-19,50,15.874,87.547,299.988,3.192,102.243,2.349,2.118,-9999,-9999,-9999,-9999,7.405,32.491,-9999,-9999,63.6407,-58.1015,17.3855,15.538,1.2,-9999,376.54432,0.00907259,313150.59
2012-02-20,51,15.838,67.517,312.371,2.899,102.24,1.78,1.624,-9999,-9999,-9999,-9999,7.694,33.426,-9999,-9999,59.8941,-64.5437,16.766,15.5345,0,-9999,339.90131,0.0092275969,313501.93
2012-02-21,52,15.953,106.831,316.231,3.472,102.218,7.738,1.882,-9999,-9999,-9999,-9999,7.828,32.988,-9999,-9999,68.2079,-51.7208,17.509,15.532,1.2,-9999,410.85295,0.0089587146,312945.3
2012-02-22,53,16.431,121.384,335.135,3.177,101.707,14.094,6.409,0.84844904,-9999,-9999,-9999,8.85,31.549,-9999,-9999,80.1892,-54.6825,18.177,15.0895,1.2,-9999,361.93145,0.009533347,314862.27
2012-02-23,54,15.96,178.414,318.751,3.359,101.915,7.561,5.215,0.57060833,-9999,-9999,-9999,9.445,29.429,-9999,-9999,76.6228,-27.6116,17.7315,13.217,1.2,-9999,396.01766,0.0090602205,313206.1
2012-02-24,55,15.986,185.842,287.388,4.511,102.435,0,2.369,-9999,-9999,-9999,-9999,9.113,28.732,-9999,-9999,83.3749,-29.0199,17.5155,13.2235,1.2,-9999,549.37089,0.0083255675,311395.6
2012-02-25,56,16.049,139.576,288.558,4.092,102.046,0,2.158,-9999,-9999,-9999,-9999,9.011,27.651,-9999,-9999,75.353,-44.321,17.4745,15.538,1.2,-9999,490.09853,0.0086605926,312296.48
2012-02-26,57,15.977,130.146,303.801,3.599,101.069,1.932,2.477,-9999,-9999,-9999,-9999,9.539,26.661,-9999,-9999,72.8581,-44.0935,17.4635,15.538,1.2,-9999,426.80604,0.0089994051,313071.15
2012-02-27,58,15.124,214.097,277.141,4.372,101.499,4.901,5.735,-9999,-9999,-9999,-9999,8.596,25.208,-9999,-9999,88.0903,-15.3163,17.447,15.538,1.2,-9999,560.87601,0.0078847011,309427.12
2012-02-28,59,16.063,191.475,269.871,4.547,102.167,0,2.99,-9999,-9999,-9999,-9999,7.941,23.883,-9999,-9999,87.3057,-27.399,17.55,15.538,1.2,-9999,551.59306,0.0083804289,311610.14
2012-02-29,60,15.852,165.855,270.583,4.426,102.157,0,2.893,-9999,-9999,-9999,-9999,8.131,22.949,-9999,-9999,78.2761,-35.2811,17.527,15.252,1.2,-9999,542.32308,0.0083053743,311210.45
2012-03-01,61,15.444,203.136,296.781,4.704,102.153,0,2.327,-9999,-9999,-9999,-9999,9.588,22.193,-9999,-9999,75.9078,-15.8252,17.5095,13.2665,1.2,-9999,597.24441,0.0078492294,309660.04
2012-03-02,62,13.315,188.266,301.292,4.363,102.505,0,1.795,-9999,-9999,-9999,-9999,10.13,21.384,-9999,-9999,76.4662,-12.6013,13.233,13.233,1.1973118,-9999,631.67724,0.0066497106,304521.6
2012-03-03,63,13.108,149.273,302.137,3.797,102.31,0,1.971,-9999,-9999,-9999,-9999,11.18,20.97,-9999,-9999,63.1487,-15.7859,-9999,-9999,1.2,-9999,545.78246,0.0068836655,304898.45
2012-03-04,64,12.472,86.277,302.549,3.807,101.936,0,1.72,-9999,-9999,-9999,-9999,11.125,20.601,-9999,-9999,48.2726,-28.3405,-9999,-9999,1.2,-9999,571.34619,0.0065245201,303361.41
2012-03-05,65,11.819,206.696,317.498,3.551,101.475,3.791,1.662,-9999,-9999,-9999,-9999,11.281,20.559,-9999,-9999,74.788,15.0195,-9999,-9999,0.83275896,-9999,551.37558,0.0063366,302235.35
2012-03-06,66,10.948,144.895,319.601,3.403,101.625,4.019,2.211,-9999,-9999,-9999,-9999,10.995,30.726,-9999,-9999,55.6062,-8.03055,-9999,-9999,1.1687954,-9999,557.21469,0.0059397895,300367.96
2012-03-07,67,11.041,172.184,305.967,4.247,101.956,0,1.596,-9999,-9999,-9999,-9999,9.721,31.642,-9999,-9999,58.1367,-0.165585,-9999,-9999,1.0028563,-9999,717.35664,0.0054517428,299241.31
2012-03-08,68,11.59,115.272,332.096,2.838,101.411,13.323,2.126,-9999,-9999,-9999,-9999,10.098,30.207,-9999,-9999,36.7565,-1.29354,14.739,11.162,1.0364758,-9999,434.93568,0.0066528429,302795.81
2012-03-09,69,13.28,168.566,333.869,3.772,102.069,3.456,1.785,-9999,-9999,-9999,-9999,10.427,24.966,-9999,-9999,39.9413,18.5247,18.4855,10.8615,0.68315431,-9999,535.51784,0.0070199724,305412.08
2012-03-10,70,11.336,72.897,330.324,4.113,102.077,5.175,4.281,-9999,-9999,-9999,-9999,9.917,21.529,-9999,-9999,11.7935,-8.31972,14.5575,9.4995,1.2,-9999,676.20725,0.0056869207,300125.73
2012-03-11,71,11.567,142.983,305.629,5.13,101.399,0.131,3.936,-9999,-9999,-9999,-9999,9.569,20.234,-9999,-9999,29.564,12.9086,18.2175,8.716,0.69607229,-9999,868.97218,0.0052247024,299202.34
2012-03-12,72,13.107,231.328,279.928,5.054,101.54,0,5.989,-9999,-9999,-9999,-9999,9.614,18.642,-9999,-9999,58.2018,41.7454,19.945,9.371,0.58232547,-9999,762.81886,0.0061593417,303086.64
2012-03-13,73,12.868,158.237,289.492,5.16,102.083,0,3.623,-9999,-9999,-9999,-9999,9.8,17.291,-9999,-9999,42.4602,11.6842,20.05,10.0385,0.78420298,-9999,795.72317,0.0059179214,302242.89
2012-03-14,74,14.024,202.994,306.017,4.724,102.436,0,2.014,-9999,-9999,-9999,-9999,9.792,16.831,-9999,-9999,54.458,21.7921,21.048,10.5985,0.71420234,-9999,660.40041,0.0068747225,305796.68
2012-03-15,75,14.179,215.413,297.421,4.827,102.707,0,1.592,-9999,-9999,-9999,-9999,10.283,16.952,-9999,-9999,53.5135,33.0465,20.9835,3.8625,0.61822435,-9999,670.19024,0.0068922929,305996.38
2012-03-16,76,13.757,229.585,299.461,4.599,102.921,0,1.222,0.22928776,-9999,-9999,-9999,11.206,16.965,-9999,-9999,57.4589,37.5121,19.0915,0.126,0.60501522,-9999,651.76859,0.0067507679,305218.45
