time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,4.489,31.317,307.624,0.875,85.734,0,0.927,-9999,12.566848,25.193542,310.44362,1.537,50.917,55.655,-9999,-1.5825,-2.71024,-9999,-9999,0.36864567,0.55417979,194.91004,0.00548909,292749.92
2012-01-02,2,1.808,2.21,316.534,0.613,85.383,1.4,1.761,-9999,-1.8863854,7.0089583,308.75444,1.935,49.475,54.76,-9999,-2.22496,-3.12238,-9999,-9999,0.41608725,0.2397234,160.28739,0.0046382774,287928.48
2012-01-03,3,2.297,64.037,278.492,1.548,85.911,0,1.413,-9999,9.3358729,35.193958,302.40544,1.784,47.39,53.314,-9999,1.69985,-0.810824,-9999,-9999,1.2,0.64533288,418.48147,0.0041090992,287096.98
2012-01-04,4,0.733,28.227,300.205,0.836,85.671,8.4,2.158,-9999,-1.2076271,8.8239583,306.06835,1.843,49.281,54.503,-9999,1.30605,-3.8903,-9999,-9999,0,0.76184264,238.88189,0.0040823357,285458.25
2012-01-05,5,0.64,19.969,310.893,0.638,84.522,3.6,2.941,-9999,-2.4795396,2.1366667,306.18419,1.602,47.294,52.995,-9999,1.09266,1.99323,-9999,-9999,0.35408261,0.90334303,180.71353,0.0042525401,285790.3
2012-01-06,6,-1.753,29.225,293.919,0.416,84.969,0.5,3.673,-9999,-2.4328021,5.0885417,296.19248,1.507,46.652,52.41,-9999,4.60411,1.01881,-9999,-9999,0.81881122,0.85170456,136.10104,0.0036396083,281853.01
2012-01-07,7,-1.463,33.911,290.166,0.547,85.746,0.2,1.682,-9999,-7.6322271,14.685833,295.35831,1.411,46.201,51.7,-9999,2.25881,-3.59968,-9999,-9999,0,0.69780267,177.48095,0.0035955503,282034.31
2012-01-08,8,-0.319,32.444,296.231,0.465,85.706,0.1,2.948,-9999,0.588125,3.3897917,305.24306,1.394,49.306,54.074,-9999,2.25924,-3.62981,-9999,-9999,0,0.90540237,138.63355,0.004006333,284210.99
2012-01-09,9,-0.644,46.365,288.151,0.632,86.268,0,2.184,-9999,16.945596,24.8325,303.53546,1.43,47.867,53.376,-9999,1.57663,-4.29708,-3.152,-3.152,0,0.65121669,195.26354,0.0037579656,283263.44
2012-01-10,10,0.04,43.236,296.227,0.669,86.662,0,1.41,-9999,27.872119,22.433125,301.29192,1.553,47.999,53.252,-9999,0.92364,-7.4494,3.8095,-3.451,0,0.6583916,197.84239,0.003928717,284377.74
2012-01-11,11,-1.364,69.405,306.97,0.03,86.757,0,0.976,0.13936783,44.428456,27.099375,294.86608,1.134,46.732,52.635,-9999,1.85403,6.23251,3.077,-3.11,0.22927358,0.71919019,9.2577917,0.0039547722,283031.86
2012-01-12,12,0.144,80.449,270.892,1.197,86.397,0,1.126,0.12499656,12.951019,28.1625,300.03871,1.07,46.024,52.041,-9999,12.1706,-4.61376,8.576,-4.254,1.2,0.74070425,367.05979,0.0035924881,283641.69
2012-01-13,13,-0.437,20.169,305.294,0.348,86.019,1.2,1.519,0.14967052,8.2496229,10.763333,296.25215,1.06,46.132,52,-9999,1.8476,-5.11458,1.789,-3.9655,0,0.65203616,103.6116,0.0040396216,284175.62
2012-01-14,14,-3.615,97.766,252.798,0.761,85.759,0,2.266,0.14254136,19.916173,43.518958,276.71913,0.646,45.623,51.878,-9999,6.48967,-10.9449,-1.297,-5.359,0,0.69197741,293.55679,0.0028496197,278006.72
2012-01-15,15,-4.057,92.354,191.125,1.926,85.448,0,1.711,0.18897167,-38.562183,37.62875,274.11425,0.281,43.878,51.031,-9999,11.801,-12.3277,-0.145,-6.478,0,0.71050966,894.48625,0.0018981757,275183.9
2012-01-16,16,-6.323,93.948,192.595,0.799,85.542,0,1.039,0.097402727,-24.682654,36.645833,268.0086,0.018,41.843,50.469,-9999,2.52941,5.93129,-2.2435,-9.438,0.2989599,0.71939078,379.05117,0.0021966171,273652.68
2012-01-17,17,-2.914,89.685,210.174,1.862,86.135,0,1.021,0.08918325,-22.49335,34.763125,278.12294,-0.209,36.807,50.059,-9999,6.83245,2.80214,3.379,-8.13,0.70915836,0.72066172,776.11865,0.002221652,277141.31
2012-01-18,18,0.993,90.959,223.268,3.328,86.502,0,1.113,0.084067905,-16.722081,31.994167,288.97958,-0.316,31.149,49.697,-9999,7.40951,0.881563,7.51,-2.593,0.89367323,0.73978574,1180.1044,0.0023321567,281344.11
2012-01-19,19,5.287,14.555,320.617,3.307,86.269,0.8,3.84,0.39470304,4.8249208,3.774375,316.08887,-0.23,34.431,49.335,-9999,16.6032,-52.4501,7.3995,2.4245,0,0.79408054,813.75476,0.0040405925,289930.67
2012-01-20,20,1.29,11.868,316.924,0.357,85.428,3.8,4.732,0.54255314,2.2835042,8.8508333,307.88123,-0.161,47.666,49.501,-9999,14.5953,-26.0668,5.027,-1.113,0,0.57281218,94.90249,0.0046375336,287406.03
2012-01-21,21,3.14,24.997,319.783,0.852,85.355,4.4,4.701,0.48001474,8.6394771,17.475208,308.67294,-0.131,48.753,52.537,-9999,5.59056,-50.8915,6.563,0.3145,0,0.58854957,207.15993,0.0049716501,290100.58
2012-01-22,22,3.852,21.339,324.241,0.641,85.219,4.4,3.85,0.47866502,13.198133,3.8927083,318.25769,-0.004,50.207,56.444,-9999,14.1901,-28.3291,6.7185,1.7175,0,0.84572157,146.82645,0.005424099,291947.26
2012-01-23,23,2.477,19.739,305.883,1.173,85.361,0,2.745,0.3038484,0.3944,3.8808333,311.21546,0.307,48.916,54.704,-9999,12.8826,-17.3077,3.3185,1.6255,0,0.83569599,304.75046,0.0044784053,288201.15
2012-01-24,24,-0.831,35.892,309.285,0.277,85.427,2.5,1.71,0.17398602,7.9120125,29.634375,297.95233,0.48,48.367,53.606,-9999,6.47038,-4.92907,1.504,-2.0185,1.2,0.5477489,84.186529,0.0039968959,283672.83
2012-01-25,25,-0.729,21.397,310.524,0.047,85.479,0.9,0.6,0.069518013,-3.6711792,25.136667,300.85923,0.668,47.882,52.935,-9999,7.74237,-0.825371,1.0255,-2.5085,1.119325,0.45981762,13.934571,0.0041941136,284268.39
2012-01-26,26,0.222,47.435,316.963,0.015,85.338,0,0.866,0.093607553,16.859044,33.304583,304.36233,0.908,48.593,53.206,-9999,6.89707,-2.45094,1.9705,-0.5925,1.2,0.58750613,4.1720289,0.0045286087,286060.38
2012-01-27,27,1.138,21.566,319.96,0.024,85.694,2.4,0.959,0.1121901,13.054608,12.694375,305.98227,1.009,50.473,55.172,-9999,7.32166,-7.09297,2.696,-0.864,1.2,0.62947355,6.2986826,0.0048129986,287691.94
2012-01-28,28,-1.541,21.661,308.378,0.001,85.702,3,2.371,0.1579511,-11.132607,34.846458,298.53592,1.057,49.669,54.707,-9999,4.91743,-3.85649,-0.769,-2.4455,1.2,0.38332993,0.3114472,0.0039726109,282898.57
2012-01-29,29,-3.356,19.725,299.569,0.002,85.403,0,3.199,0.18774163,-9.2128104,15.068542,291.1019,1.038,48.911,53.699,-9999,3.25884,4.3455,-2.477,-3.6755,0.42855001,0.56691556,0.70192219,0.003483321,279851.27
2012-01-30,30,-3.559,20.976,298.224,0.002,85.475,1,1.181,-9999,-8.8679833,14.892917,289.9231,1.032,48.149,52.868,-9999,4.48203,2.78217,-2.602,-4.2085,0.61700256,0.58479603,0.71144102,0.0034278902,279508.68
2012-01-31,31,-4.902,11.158,292.496,0.009,85.044,0,2.457,0.14898957,-16.823421,24.012083,283.53994,1.061,47.771,52.44,-9999,0.762442,11.3185,-4.0245,-7.1975,0.063111138,0.31725828,3.5046,0.0031086171,277360.78
2012-02-01,32,-8.668,10.942,276.692,0.106,84.855,0.1,2.895,0.16919681,-11.4931,16.167708,269.80481,1.023,47.489,52.157,-9999,-0.226221,5.20118,-7.1825,-9.95,0,0.40361924,54.150213,0.0022590603,271452.06
2012-02-02,33,-11.517,20.363,265.605,0.167,84.826,0.2,3.755,0.16020933,-13.769284,30.026875,257.74479,0.909,47.19,51.829,-9999,-0.225409,0.624318,-9.7925,-12.682,0,0.40410896,105.84855,0.0017434636,267299.82
2012-02-03,34,-14.766,19.683,252.485,0.203,85.2,0,3.359,0.19724629,-16.517752,30.053958,241.8619,0.833,46.982,51.586,-9999,-0.275621,-5.67205,-12.7675,-15.8245,0.046340996,0.39574193,165.81681,0.0012788528,262873.05
2012-02-04,35,-16.07,26.354,247.36,0.213,85.468,0,2.806,0.19633802,-2.2706667,61.599583,230.88242,0.576,46.509,51.327,-9999,-1.61796,-15.4862,-14.3135,-17.9235,0.094594531,0.29963532,193.26639,0.0011219952,261170.39
2012-02-05,36,-16.004,26.882,246.382,0.223,85.436,0,0.943,0.12905046,5.4605175,64.913958,216.75308,0.417,45.946,50.995,-9999,0.916809,-2.55854,-10.181,-20.1545,0,0.29284514,201.85169,0.0011221617,261237.13
2012-02-06,37,-14.799,27.111,252.581,0.25,85.412,0,1.026,0.14028836,-5.792225,64.311667,232.73592,0.341,45.495,50.704,-9999,1.11815,0.948788,-9.747,-18.955,0.5409693,0.29654571,207.18894,0.0012375351,262736.59
2012-02-07,38,-15.354,17.756,249.9,0.211,85.285,0,3.316,0.2034744,-10.471403,42.82375,241.24402,0.305,45.168,50.429,-9999,-0.229637,-1.44617,-14.227,-18.3495,0.1370307,0.29310124,180.82499,0.0012042122,262095.51
2012-02-08,39,-12.625,22.8,261.877,0.227,85.729,0,2.169,0.19585824,-9.7277737,53.749792,251.7286,0.282,45.027,50.145,-9999,0.471633,-1.9541,-10.988,-14.361,0,0.29784536,158.17352,0.0015240711,265637.8
2012-02-09,40,-10,24.265,272.828,0.222,85.825,0.1,1.334,0.26227191,-10.464159,51.316042,262.03185,0.266,44.901,49.992,-9999,4.20332,10.7808,-7.028,-11.83,0.28051831,0.32104612,127.07273,0.0019196535,269264.88
2012-02-10,41,-12.581,31.245,260.832,0.212,85.552,0,4.186,0.21837997,-4.7750568,56.098333,247.36317,0.244,44.784,49.883,-9999,1.37243,-8.75733,-11.44,-13.733,0,0.35772621,146.77196,0.0015441794,265732.29
2012-02-11,42,-13.494,21.928,257.11,0.234,85.172,0,3.568,0.17335946,-9.1128474,47.66125,250.03617,0.194,44.584,49.746,-9999,0.661698,4.64707,-12.275,-14.38,0.12464248,0.31510614,174.51375,0.001413247,264487.4
2012-02-12,43,-13.611,26.536,257.653,0.285,85.326,0,1.621,0.14365993,-1.9421237,55.577292,237.87444,0.172,44.387,49.595,-9999,0.254397,2.09805,-11.1875,-15.873,0.10814144,0.32316327,217.01597,0.0013584571,264232.84
2012-02-13,44,-10.588,22.542,267.322,0.582,85.297,0,1.023,0.11071942,-5.5144816,48.136042,249.86746,0.165,44.229,49.474,-9999,5.79237,1.91175,-6.4255,-16.0045,0.75185355,0.31893923,371.91228,0.0015732183,267807.86
2012-02-14,45,-4.525,55.505,294.145,0.666,84.97,0,1.293,0.11716897,-12.978021,58.339167,280.84244,0.165,44.068,49.362,-9999,4.0363,-1.23266,-2.733,-6.476,1.2,0.48755243,271.5734,0.0027188073,276765.14
2012-02-15,46,-2.03,11.627,304.249,0.098,84.899,0.2,4.129,0.38676202,-7.4534771,10.789583,294.44433,0.183,43.972,49.263,-9999,0.959885,-4.67719,-0.746,-3.92,0,0.51867851,31.773946,0.003796674,281967.29
2012-02-16,47,-1.335,59.418,306.922,0.419,85.506,0.5,1.28,0.13233637,-8.0304175,49.697708,293.62315,0.2,43.939,49.093,-9999,1.82934,-0.526564,0.649,-4.221,1.2,0.54454121,133.28066,0.0037370817,282516.78
