time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,19.325,382.458,316.25,9.465,87.95,0,2.642,-9999,247.375,59.866667,410.875,373.134,14.991,22.5,-9999,0.125,154.93,91.4809,23.05,15.7,0.62874654,0.86465447,1065.6323,0.0092059705,316952.3
2012-01-02,2,21.373,380.5,325.917,12.409,88.045,0,2.305,-9999,247.45833,58.733333,420.04167,372.448,15.675,22.3,-9999,1.70833,150.502,90.2844,24.41,17.71,0.62504361,0.86628216,1310.0614,0.0092530918,319128.34
2012-01-03,3,23.17,352.583,338.167,15.012,88.029,0,2.82,-9999,224.79167,57,428.58333,372.845,16.307,20.8,-9999,3.16667,127.681,71.4788,25.45,20.93,0.64109825,0.86083407,1486.2809,0.0094971706,321544.53
2012-01-04,4,20.087,274.167,337.125,9.705,87.769,0,3.093,-9999,178.69565,46.8,413.29167,375.104,16.445,20.1,-9999,1.20833,106.88,58.6813,22.04,16.39,0.64556149,0.85419062,1041.4882,0.009831609,319282.21
2012-01-05,5,16.525,345.25,298.083,7.64,87.631,0,3.32,-9999,292.15789,59.733333,394.95833,370.296,15.62,19.9,-9999,-4.375,117.916,65.0577,20.32,13.46,0.64444234,0.85250422,993.93302,0.0079509173,311000.67
2012-01-06,6,14.214,310.375,287.5,5.696,87.558,0,2.057,-9999,256.68421,52.4,383.54167,370.685,14.421,18.2,-9999,-9.375,108.911,58.3646,18.27,9.45,0.65108719,0.85555785,815.01353,0.0074937625,307535.23
2012-01-07,7,16.59,364.792,314.208,9.236,87.438,0,2.765,-9999,258.17391,59.333333,396.79167,374.761,14.724,18.1,-9999,-4.33333,120.864,69.9858,20.45,11.46,0.63329383,0.86010425,1270.0017,0.0068788363,308385.79
2012-01-08,8,16.019,101.333,378.917,2.696,86.995,3.2,3.629,-9999,74.25,16.529412,393.33333,372.297,15.39,19.5,-9999,-2.16667,32.1861,2.7,19.64,13.68,0.92260528,0.85975672,310.85059,0.01115404,318499.94
2012-01-09,9,10.407,332.167,284.25,3.877,87.101,0,3.216,-9999,213.375,57.933333,365.91667,369.774,14.096,19.4,-9999,-11.1667,112.367,64.4602,12.69,8.03,0.63546219,0.8514912,673.47228,0.0062601884,300625.26
2012-01-10,10,10.734,247.333,295.042,3.868,87.147,0,3.545,-9999,147.45833,43.266667,366.29167,372.042,13.087,18.4,-9999,-11.625,77.3766,31.6931,13.14,8.21,0.70942342,0.85111247,656.247,0.0064632046,301461.43
