time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,12.12,14.084,363.662,0.742,99.972,1.371,4.904,0.82291968,7.2723404,-9999,-9999,401.986,-9999,-9999,-9999,-9999,17.2039,-41.9911,13.205,9.2495,0,-9999,102.09466,0.0083699308,307621.18
2012-01-02,2,7.817,42.348,304.987,1.25,99.979,11.368,4.183,1.0570138,-15.528042,-9999,-9999,400.486,-9999,-9999,-9999,-9999,17.5034,-24.0947,10.9,4.0275,0,-9999,228.80625,0.0058309876,296949.3
2012-01-03,3,7.917,14.171,322.504,0.891,100.29,15.428,5.62,1.0460264,-9.9899375,-9999,-9999,405.469,-9999,-9999,-9999,-9999,8.1409,-39.7283,11.56,3.817,0,-9999,159.44517,0.0060823068,297678.1
2012-01-04,4,7.347,57.951,292.127,1.895,100.731,0.203,4.458,0.9650065,-10.169521,-9999,-9999,395.233,-9999,-9999,-9999,-9999,21.0089,-27.8467,8.74,5.3105,0,-9999,369.08209,0.0051785652,294845.9
2012-01-05,5,9.064,21.583,323.362,2.366,99.523,2.842,6.67,1.3822309,-15.217417,-9999,-9999,399.292,-9999,-9999,-9999,-9999,21.4342,-81.786,10.78,7.54,0,-9999,420.21743,0.0057432799,297983.27
2012-01-06,6,5.541,54.102,265.922,2.227,101.002,0,2.806,0.45552732,-36.137333,-9999,-9999,402.682,-9999,-9999,-9999,-9999,10.4316,-19.4587,7.43,2.8475,0,-9999,500.40879,0.0042161206,290624.76
2012-01-07,7,7.826,17.985,326.001,1.395,101.021,0.203,3.225,0.65056827,0.14935417,-9999,-9999,398.478,-9999,-9999,-9999,-9999,17.4896,-30.4908,10.66,3.892,0,-9999,256.92584,0.0056847572,296592.77
2012-01-08,8,7.254,14.682,306.048,1.813,101.258,0,2.272,0.42737873,-6.8075208,-9999,-9999,398.936,-9999,-9999,-9999,-9999,8.49688,-9.6501,8.09,6.707,0,-9999,353.83686,0.0051620173,294711.06
2012-01-09,9,7.818,31.796,312.99,1.066,101.735,0.406,1.925,0.28598123,8.1839375,-9999,-9999,401.607,-9999,-9999,-9999,-9999,7.75191,-0.202744,10.045,5.903,1.0268565,-9999,193.4748,0.0058437242,296982.15
2012-01-10,10,8.372,30.184,313.207,0.804,102.021,0,1.287,0.17521398,6.0136458,-9999,-9999,400.57,-9999,-9999,-9999,-9999,7.3814,-1.52665,10.29,6.4835,1.2,-9999,139.31153,0.0062377845,298524.07
