time,doy,TA_F,TS_F_MDS_1,VPD_F,WS_F,USTAR,P_F,PA_F,LW_OUT,LW_IN_F,SW_IN_F,SW_OUT,LE_F_MDS,H_F_MDS,G_F_MDS,SWC_F_MDS_1,SWC_F_MDS_2,TA_max,TA_min,NETRAD_DV,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,7.3755833,8.7139583,0.22547917,2.1940833,0.47475556,2.794,101.11875,-9999,-9999,100.17917,-9999,13.065578,14.321178,-2.4088958,-9999,-9999,11.79,1.962,21.903979,0.47707651,-9999,40.518355,0.0050981578,294673.61
2012-01-02,2,2.7313542,8.051875,0.39260417,2.8992917,0.70385417,0,100.63542,-9999,-9999,97.4875,-9999,27.967542,-6.8463542,-4.2959792,-9999,-9999,8.86,-2.457,3.89125,1.2,-9999,95.255092,0.0022239379,282820.61
2012-01-03,3,-4.2294375,5.544375,0.233,3.1155833,0.7043125,0,101.19792,-9999,-9999,106.00417,-9999,10.033604,22.265042,-7.6013125,-9999,-9999,-2.007,-8.8,0.5890625,0.31065092,-9999,88.72583,0.0013189712,273562.59
2012-01-04,4,-7.0846875,3.890625,0.20139583,2.1948125,0.53441667,0,101.79583,-9999,-9999,97.304167,-9999,6.2741667,37.406562,-9.0539583,-9999,-9999,-3.497,-11.94,24.040625,0.14363695,-9999,93.203391,0.0010094012,269919.14
2012-01-05,5,-1.1628333,4.7308333,0.16191667,1.7951042,0.38168085,0,101.12917,-9999,-9999,48.41875,-9999,4.6485745,9.6511915,-6.5080208,-9999,-9999,2.865,-4.206,2.7384375,0.32508046,-9999,49.838932,0.0025710622,279774.76
2012-01-06,6,5.8943333,5.51125,0.48022917,2.3324583,0.4806875,0,100.82708,-9999,-9999,95.191667,-9999,12.257812,9.2622292,-3.5914583,-9999,-9999,13.86,-2.735,21.986396,0.56959985,-9999,95.717842,0.0033252682,288752.73
2012-01-07,7,9.6729375,6.7860417,0.67927083,2.1502917,0.46191667,0,100.69167,-9999,-9999,103.83333,-9999,20.209479,-2.9633333,-1.5782708,-9999,-9999,18,2.056,18.637771,1.1718258,-9999,108.08619,0.0038727122,293918.83
2012-01-08,8,4.484,6.52,0.40827083,1.9051667,0.3510625,0,101.94167,-9999,-9999,108.72708,-9999,11.500917,18.636854,-3.3199167,-9999,-9999,8.35,-1.001,15.276063,0.38161139,-9999,88.621979,0.0027903791,285998.12
2012-01-09,9,0.18297917,5.3514583,0.23202083,1.2973333,0.23444444,0,102.04792,-9999,-9999,72.806271,-9999,4.8280222,14.149778,-4.9826042,-9999,-9999,4.528,-2.683,20.356729,0.25440368,-9999,65.725303,0.0024323449,280780.51
2012-01-10,10,3.1431458,5.8027083,0.2629375,2.0502292,0.4785,0,101.19792,-9999,-9999,107.11042,-9999,12.549563,23.400854,-3.3493958,-9999,-9999,8.22,-0.934,28.379229,0.34907975,-9999,61.643137,0.0033366623,286016.27
2012-01-11,11,4.5959375,5.3947917,0.27329167,1.9005833,0.3971875,8.89,101.25,-9999,-9999,92.839583,-9999,5.72,16.82225,-3.69025,-9999,-9999,8.65,-0.626,32.979479,0.25374574,-9999,58.47534,0.0036436051,288243.68
2012-01-12,12,9.0972708,7.9039583,0.030833333,2.1915833,0.51180435,19.812,99.58125,-9999,-9999,21.858354,-9999,4.9962619,-9.5800217,2.4177708,-9999,-9999,12.74,5.297,6.2457708,0,-9999,4.9545388,0.0070652683,301321.68
2012-01-13,13,2.3284792,7.2125,0.21858333,3.7418542,0.97360417,0.254,99.872917,-9999,-9999,73.3625,-9999,13.207354,-6.265875,-3.1464375,-9999,-9999,8.79,-2.398,-1.0360208,1.2,-9999,53.836482,0.0029463055,284221.64
2012-01-14,14,-2.3888542,4.891875,0.23358333,2.5445625,0.59425,0,101.275,-9999,-9999,111.52292,-9999,7.191,34.034146,-6.4106667,-9999,-9999,0.672,-5.113,18.086688,0.17443237,-9999,78.495692,0.0017770108,276557.48
2012-01-15,15,-6.4655625,3.5795833,0.19391667,2.4033958,0.4883125,0,102.53125,-9999,-9999,129.58958,-9999,5.1338125,41.568604,-7.7018125,-9999,-9999,-4.051,-9.82,19.956604,0.10992606,-9999,85.840847,0.0011389672,270865.28
2012-01-16,16,-3.3121667,2.2339583,0.2405,2.3160208,0.47258333,0.762,102.85208,-9999,-9999,119.83333,-9999,1.6270208,40.8345,-8.3669583,-9999,-9999,4.085,-11.85,42.499792,0.038317536,-9999,86.083909,0.0016064865,275203.24
2012-01-17,17,6.8956875,4.3847917,0.12889583,3.2111667,0.75304167,5.334,100.85208,-9999,-9999,26.08125,-9999,0.32179167,-44.535229,-1.6395,-9999,-9999,12.46,1.83,-11.53225,0,-9999,23.749217,0.0054513794,295074.36
2012-01-18,18,3.772,5.2939583,0.4095625,3.4329375,0.77447917,0,101.07917,-9999,-9999,115.14167,-9999,-9999,23.422562,-1.656125,-9999,-9999,12.46,-5.116,21.724688,-9999,-9999,93.035145,0.0023738388,284241.21
2012-01-19,19,-2.266875,3.2710417,0.211375,1.8906875,0.40685417,0,101.66875,-9999,-9999,84.400021,-9999,3.4782292,24.195,-6.1908125,-9999,-9999,2.461,-8.98,14.676875,0.12568931,-9999,70.313429,0.0019659861,277152.51
2012-01-20,20,-1.0514167,3.4670833,0.29527083,1.8371042,0.40040909,0,101.86042,-9999,-9999,124.09583,-9999,9.1193409,46.90275,-4.5093333,-9999,-9999,2.173,-3.411,45.515833,0.16278116,-9999,91.201403,0.0016391063,277556.84
2012-01-21,21,-2.1744583,3.3845833,0.046291667,2.2193333,0.52690698,8.89,101.59167,-9999,-9999,8.6541667,-9999,4.4212381,1.4297442,-5.1519375,-9999,-9999,1.364,-4.237,-4.4398125,0.75564032,-9999,15.085692,0.0029015396,279584.27
2012-01-22,22,-1.6995625,3.3554167,0.063854167,2.264125,0.51716667,0.254,102.73333,-9999,-9999,46.489583,-9999,1.8686042,11.072625,-4.4175208,-9999,-9999,2.166,-6.229,16.576458,0.14439155,-9999,20.198743,0.0028835165,280016.48
2012-01-23,23,8.0174792,4.7870833,0.041020833,2.2826667,0.4961875,4.318,101.68958,-9999,-9999,34.577083,-9999,1.7762083,-12.296271,-0.14947917,-9999,-9999,12.64,2.228,17.419729,0,-9999,7.0347179,0.0063752838,298511.53
2012-01-24,24,8.7137292,6.8175,0.2938125,2.1951042,0.53464583,0,101.375,-9999,-9999,109.88958,-9999,23.224,17.513708,1.784,-9999,-9999,12.03,4.052,40.666208,0.57008607,-9999,48.812304,0.0051757194,296212.35
2012-01-25,25,3.9689167,5.5752083,0.30729167,1.6945833,0.34047917,0,102.12292,-9999,-9999,124.51667,-9999,14.769271,40.426979,-2.4492917,-9999,-9999,7.77,1.542,49.961583,0.26757743,-9999,68.533108,0.0031623702,286410.44
2012-01-26,26,4.6208958,5.6439583,0.15508333,1.6655833,0.37902083,0,101.57292,-9999,-9999,30.6625,-9999,3.9855833,7.6531875,-1.7211875,-9999,-9999,10.34,0.96,15.305708,0.34244023,-9999,32.923049,0.0042525013,289791
2012-01-27,27,10.834417,7.8820833,0.19252083,3.6991458,0.84929167,12.7,99.960417,-9999,-9999,21.533333,-9999,13.308468,-48.963532,3.279625,-9999,-9999,14.53,5.175,-24.095458,0,-9999,28.069392,0.0067371154,302247.13
2012-01-28,28,4.4015625,6.435625,0.34829167,2.0155625,0.43793333,0,101.24167,-9999,-9999,135.0646,-9999,18.611178,22.395289,-2.6243542,-9999,-9999,9.59,-0.69,39.663583,0.45385958,-9999,75.749349,0.003195387,286927.79
2012-01-29,29,2.1422917,5.0997917,0.4386875,2.2820833,0.52197917,0,101.79167,-9999,-9999,131.36667,-9999,21.301729,21.653812,-4.4945833,-9999,-9999,6.78,-3.11,24.905354,0.49590177,-9999,110.90993,0.0018217908,281223.23
2012-01-30,30,1.2864792,4.5347917,0.36647917,2.4054792,0.5348125,0,102.12292,-9999,-9999,133.49792,-9999,17.168479,39.531583,-4.489,-9999,-9999,4.395,-1.406,38.948354,0.30279471,-9999,97.50869,0.0019223811,280614.61
2012-01-31,31,8.8526458,5.3345833,0.64916667,2.5639792,0.570875,0,101.74375,-9999,-9999,103.67088,-9999,22.687292,1.6704583,-1.179625,-9999,-9999,16.78,0.371,23.880271,0.93141984,-9999,108.48622,0.0034208145,291964.7
2012-02-01,32,12.179187,7.01875,0.64629167,2.2904167,0.53433333,1.016,101.21667,-9999,-9999,104.94583,-9999,34.761521,2.8487708,1.346,-9999,-9999,18.29,7.98,32.251646,0.92425555,-9999,88.338485,0.0050313181,299334.13
2012-02-02,33,6.1087292,6.4645833,0.33060417,2.1490625,0.46739583,0,101.5,-9999,-9999,57.910417,-9999,18.070333,9.7051042,-1.1118125,-9999,-9999,9.93,2.38,16.500104,0.65058681,-9999,64.542912,0.0037733973,290088.52
2012-02-03,34,1.8542083,5.1979167,0.35108333,2.0364792,0.3941875,0,102.60625,-9999,-9999,145.89583,-9999,14.179354,44.120479,-3.9813125,-9999,-9999,6.622,-2.587,43.902083,0.24321432,-9999,89.92254,0.0022547983,282016.23
2012-02-04,35,2.5295417,4.590625,0.2804375,1.1774583,0.21968085,0,102.07083,-9999,-9999,67.783333,-9999,7.7175532,14.486957,-3.8187083,-9999,-9999,6.602,-1.844,20.242,0.34756691,-9999,68.450733,0.0028826481,284264.56
2012-02-05,36,1.4076458,4.8152083,0.27935417,1.6953125,0.3326875,0,101.75625,-9999,-9999,90.770833,-9999,12.345187,32.345854,-3.1251875,-9999,-9999,4.762,-2.004,26.959333,0.27623405,-9999,73.303886,0.0024884476,282151.55
2012-02-06,37,2.7412292,4.125625,0.3683125,2.311125,0.56422917,0,101.67708,-9999,-9999,149.70419,-9999,15.1295,41.31475,-4.0643542,-9999,-9999,10.56,-4.493,47.962125,0.26804325,-9999,89.169726,0.0026608884,283922.91
2012-02-07,38,4.1175625,4.4858333,0.3604375,2.0977917,0.42033333,0,101.62083,-9999,-9999,146.4271,-9999,17.170167,41.027062,-2.6908958,-9999,-9999,10.03,-0.987,48.779854,0.29503409,-9999,79.86902,0.0031339636,286488.81
2012-02-08,39,0.75833333,4.199375,0.15997917,1.5861875,0.32108511,0,101.99375,-9999,-9999,65.929167,-9999,6.3461277,25.083809,-3.6480625,-9999,-9999,4.774,-1.471,22.191667,0.20191348,-9999,43.42572,0.003027499,282846.62
2012-02-09,40,0.5155,4.389375,0.18204167,2.0852917,0.39331111,2.794,101.7625,-9999,-9999,151.09583,-9999,25.741,33.900956,-3.2425208,-9999,-9999,5.252,-1.986,59.455667,0.43159215,-9999,50.277641,0.0028980947,282279.06
