Site ID,Site name,Country,Longitude,Latitude,Elevation,IGBP type,First day,Last day,Span days,Span years
US-Jo1,Jornada Experimental Range Bajada Site,USA,-106.635,32.582,1188,OSH,20100101,20191231,3652,9.99863107460643
