time,doy,TA_F,TS_F_MDS_1,VPD_F,WS_F,USTAR,P_F,PA_F,LW_OUT,LW_IN_F,SW_IN_F,SW_OUT,LE_F_MDS,H_F_MDS,G_F_MDS,SWC_F_MDS_1,SWC_F_MDS_2,TA_max,TA_min,NETRAD_DV,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,3.806875,3.5854167,0.69291667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.806875,3.806875,-9999,-9999,-9999,159.67425,-9999,-9999
2012-01-02,2,0.054375,4.3041667,1.6516667,2.8265957,0.70787234,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-27.47,-9999,-9999,-9999,0.054375,0.054375,-9999,-9999,-9999,530.96369,-9999,-9999
2012-01-03,3,-9.029375,2.8416667,1.3085417,2.4252083,0.73541667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.174583,-9999,-9999,-9999,-9.029375,-9.029375,-9999,-9999,-9999,852.20691,-9999,-9999
2012-01-04,4,-11.849562,2.0916667,1.1635417,1.8535417,0.54145833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.695208,-9999,-9999,-9999,-11.849562,-11.849562,-9999,-9999,-9999,957.18759,-9999,-9999
2012-01-05,5,-5.7472917,2.05625,1.3129167,1.84875,0.44583333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.8370833,-9999,-9999,-9999,-5.7472917,-5.7472917,-9999,-9999,-9999,641.7271,-9999,-9999
2012-01-06,6,-0.279375,2.4625,2.1327083,1.6210417,0.34645833,-9999,-9999,-9999,-9999,-9999,-9999,1.8341463,4.8552292,-9999,-9999,-9999,-0.279375,-0.279375,-9999,0.27418798,-9999,738.16074,-9999,-9999
2012-01-07,7,5.3229167,2.6270833,3.8958333,2.0983333,0.4675,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.60875,-9999,-9999,-9999,5.3229167,5.3229167,-9999,-9999,-9999,999.38642,-9999,-9999
2012-01-08,8,-0.64583333,2.7520833,2.3877083,2.1647917,0.58375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.8871042,-9999,-9999,-9999,-0.64583333,-0.64583333,-9999,-9999,-9999,876.42176,-9999,-9999
2012-01-09,9,-3.7502083,2.2708333,2.1354167,1.5620833,0.369375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.2354167,-9999,-9999,-9999,-3.7502083,-3.7502083,-9999,-9999,-9999,996.58921,-9999,-9999
2012-01-10,10,-0.58479167,1.65,1.6470833,2.1354167,0.52229167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.0416458,-9999,-9999,-9999,-0.58479167,-0.58479167,-9999,-9999,-9999,555.63946,-9999,-9999
2012-01-11,11,-0.995625,1.6979167,1.7185417,1.54625,0.35583333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.786271,-9999,-9999,-9999,-0.995625,-0.995625,-9999,-9999,-9999,602.84439,-9999,-9999
2012-01-12,12,-1.5064583,1.7583333,0.035208333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.5064583,-1.5064583,-9999,-9999,-9999,10.971318,-9999,-9999
2012-01-13,13,-2.3660417,1.7958333,0.28708333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.3660417,-2.3660417,-9999,-9999,-9999,96.792103,-9999,-9999
2012-01-14,14,-7.0714583,1.7,1.1339583,3.05375,0.778125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.663563,-9999,-9999,-9999,-7.0714583,-7.0714583,-9999,-9999,-9999,601.27565,-9999,-9999
2012-01-15,15,-16.170771,1.4791667,0.565,2.1708333,0.64729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.641896,-9999,-9999,-9999,-16.170771,-16.170771,-9999,-9999,-9999,577.87126,-9999,-9999
2012-01-16,16,-10.174167,1.0083333,1.1502083,2.36625,0.62104167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.412083,-9999,-9999,-9999,-10.174167,-10.174167,-9999,-9999,-9999,802.82214,-9999,-9999
2012-01-17,17,-0.284375,1.2583333,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.284375,-0.284375,-9999,-9999,-9999,9.0205621e-14,-9999,-9999
2012-01-18,18,-3.3304167,1.4020833,1.6591489,3.4087234,0.99404255,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.879818,-9999,-9999,-9999,-3.3304167,-3.3304167,-9999,-9999,-9999,697.15948,-9999,-9999
2012-01-19,19,-8.8552083,1.0666667,0.95791667,2.1045833,0.479375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.989583,-9999,-9999,-9999,-8.8552083,-8.8552083,-9999,-9999,-9999,571.36249,-9999,-9999
2012-01-20,20,-7.2666667,1.1479167,0.94229167,2.044375,0.53770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.994583,-9999,-9999,-9999,-7.2666667,-7.2666667,-9999,-9999,-9999,491.92664,-9999,-9999
2012-01-21,21,-10.93625,0.99583333,0.40041667,1.5104167,0.31104167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.691875,-9999,-9999,-9999,-10.93625,-10.93625,-9999,-9999,-9999,253.83604,-9999,-9999
2012-01-22,22,-8.7339583,0.87291667,0.80854167,1.896875,0.374375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.133125,-9999,-9999,-9999,-8.7339583,-8.7339583,-9999,-9999,-9999,464.47358,-9999,-9999
2012-01-23,23,-0.39583333,0.95833333,0.10791667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.39583333,-0.39583333,-9999,-9999,-9999,31.454734,-9999,-9999
2012-01-24,24,4.8779167,1.19375,0.92770833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.8779167,4.8779167,-9999,-9999,-9999,202.06544,-9999,-9999
2012-01-25,25,-1.13,1.1479167,1.3708333,2.353125,0.64520833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.002937,-9999,-9999,-9999,-1.13,-1.13,-9999,-9999,-9999,468.96078,-9999,-9999
2012-01-26,26,-0.950625,1.1791667,0.6925,0.89272727,0.29204545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.161364,-9999,-9999,-9999,-0.950625,-0.950625,-9999,-9999,-9999,219.65334,-9999,-9999
2012-01-27,27,0.485,1.1,0.10458333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.485,0.485,-9999,-9999,-9999,28.78244,-9999,-9999
2012-01-28,28,1.1620833,1.1979167,1.9485417,1.0525,0.43291667,-9999,-9999,-9999,-9999,-9999,-9999,3.0697674,9.7845833,-9999,-9999,-9999,1.1620833,1.1620833,-9999,0.23881155,-9999,591.64147,-9999,-9999
2012-01-29,29,-0.49458333,1.26875,3.1491667,1.1570833,0.49875,-9999,-9999,-9999,-9999,-9999,-9999,3.8979167,1.6187917,-9999,-9999,-9999,-0.49458333,-0.49458333,-9999,0.70656566,-9999,1256.1682,-9999,-9999
2012-01-30,30,-2.72125,1.2958333,2.2635417,1.0010417,0.41270833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.408333,-9999,-9999,-9999,-2.72125,-2.72125,-9999,-9999,-9999,980.65465,-9999,-9999
2012-01-31,31,0.068125,1.2604167,2.3458333,0.79833333,0.256875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.684812,-9999,-9999,-9999,0.068125,0.068125,-9999,-9999,-9999,807.24947,-9999,-9999
2012-02-01,32,6.0516667,1.4,3.0014894,1.0029167,0.35729167,-9999,-9999,-9999,-9999,-9999,-9999,-0.51818182,-16.496417,-9999,-9999,-9999,6.0516667,6.0516667,-9999,0.030455131,-9999,682.31655,-9999,-9999
2012-02-02,33,-0.166875,1.40625,1.563125,1.2014583,0.35104167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.6325,-9999,-9999,-9999,-0.166875,-0.166875,-9999,-9999,-9999,506.73672,-9999,-9999
2012-02-03,34,-4.02625,1.2375,2.0341667,1.9695833,0.57458333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40.768333,-9999,-9999,-9999,-4.02625,-4.02625,-9999,-9999,-9999,958.13742,-9999,-9999
2012-02-04,35,-1.6804167,1.2958333,2.0754167,1.9977083,0.496875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.839396,-9999,-9999,-9999,-1.6804167,-1.6804167,-9999,-9999,-9999,801.10153,-9999,-9999
2012-02-05,36,-5.634375,1.0520833,1.89375,1.5527083,0.37708333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.993146,-9999,-9999,-9999,-5.634375,-5.634375,-9999,-9999,-9999,1010.763,-9999,-9999
