time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,0.044,47.445,262.642,0.586,83.698,6.1,1.392,-9999,-9999,-9999,-9999,0.949,29.899,-9999,-9999,21.1516,-28.1685,2.4665,-3.412,0,-9999,172.11754,0.0041315064,284888.74
2012-01-02,2,0.69,30.819,284.45,1.207,83.319,8,2.279,0.48548596,-9999,-9999,-9999,0.912,30.478,-9999,-9999,35.0468,-49.0157,3.7165,-2.6165,0,-9999,356.26502,0.0039045659,284970.61
2012-01-03,3,-3.397,70.798,285.028,1.108,83.873,0,1.88,0.2925232,-9999,-9999,-9999,0.884,31.739,-9999,-9999,38.6866,-20.4198,-1.4335,-6.4665,1.2,-9999,437.31209,0.0027128125,277883.8
2012-01-04,4,-2.899,29.798,256.434,1.274,83.566,0.3,2.721,0.50315772,-9999,-9999,-9999,0.871,32.445,-9999,-9999,39.7284,-32.729,1.25,-8.5335,1.2,-9999,493.3955,0.0027331536,278435.14
2012-01-05,5,-3.32,10.338,294.65,0.746,82.377,15.2,3.509,0.55960398,-9999,-9999,-9999,0.858,32.556,-9999,-9999,26.274,-24.2854,-0.5665,-7.75,1.2,-9999,281.22751,0.0030572432,278822.26
2012-01-06,6,-5.582,9.772,282.02,0.745,82.793,4.9,5.78,0.95386374,-9999,-9999,-9999,0.842,32.508,-9999,-9999,22.5181,-17.0264,-4.017,-6.7,1.2,-9999,331.67693,0.0024774585,275099.49
2012-01-07,7,-5.07,29.466,261.341,0.714,83.609,5.6,2.675,0.46819005,-9999,-9999,-9999,0.82,32.469,-9999,-9999,22.5576,-11.0478,-1.017,-9.067,1.2,-9999,304.77885,0.002595688,275909.62
2012-01-08,8,-3.572,11.189,289.185,0.929,83.461,6.7,5.024,0.75466804,-9999,-9999,-9999,0.801,32.467,-9999,-9999,19.1189,-33.4849,-1.7835,-5.05,0,-9999,363.9798,0.0028138561,277960.53
2012-01-09,9,-4.726,62.352,270.204,0.763,84.168,1.3,1.561,0.35850598,-9999,-9999,-9999,0.78,32.471,-9999,-9999,32.7761,-17.8408,-3.35,-6.0335,1.2,-9999,319.40882,0.0026240601,276326.27
2012-01-10,10,-3.299,39.564,254.702,0.559,84.598,0.1,1.324,0.27029863,-9999,-9999,-9999,0.764,32.51,-9999,-9999,15.3149,-8.5137,-1.4335,-6.317,1.2,-9999,206.34462,0.0031203723,279001.19
2012-01-11,11,-1.66,78.77,203.819,0.883,84.681,0,1.265,0.16578205,-9999,-9999,-9999,0.748,32.564,-9999,-9999,16.4424,-3.40591,2.917,-5.3,1.2,-9999,299.53494,0.0033347741,281184.39
2012-01-12,12,-1.594,84.689,185.028,2.036,84.312,0,1.228,0.1866388,-9999,-9999,-9999,0.737,32.656,-9999,-9999,15.4409,-7.73772,2.767,-3.8,1.2,-9999,776.53251,0.0025152585,279201.93
2012-01-13,13,-4.191,39.624,247.892,1.175,83.881,0,1.761,0.40512907,-9999,-9999,-9999,0.727,32.687,-9999,-9999,21.6564,-16.9223,-1.683,-7.9,1.2,-9999,497.0026,0.0024583274,276449.61
2012-01-14,14,-7.441,87.917,155.643,1.252,83.671,0,0.805,0.15029737,-9999,-9999,-9999,0.709,32.668,-9999,-9999,16.4804,5.01579,-1.296,-12.475,0.76666609,-9999,699.28913,0.0016741417,271222.9
2012-01-15,15,-7.296,87.936,157.768,1.798,83.371,0,1.242,0.15041773,-9999,-9999,-9999,0.696,32.666,-9999,-9999,16.131,-1.5398,-1.308,-11.45,1.1055294,-9999,1105.7787,0.0013015327,270437.1
2012-01-16,16,-6.682,87.912,168.494,2.149,83.425,0,1.176,0.17477052,-9999,-9999,-9999,0.688,32.663,-9999,-9999,12.9998,8.11993,-1.8165,-9.95,0.6155287,-9999,1345.0244,0.0011664742,270716.53
