time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,-4.588,38.601,293.206,0.481,95.115,6.813,5.162,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.125415,-0.503944,-9999,-9999,0.19927418,-9999,192.90515,0.0025361467,276245.18
2012-01-02,2,-12.439,52.155,228.336,0.243,96.557,1.207,4.773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0141626,-8.01404,-9999,-9999,0.001764106,-9999,167.50262,0.0013653775,265428
2012-01-03,3,-11.856,54.842,224.888,0.714,96.076,0,3.088,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.499083,-0.69429,-9999,-9999,0.41821208,-9999,521.26228,0.0011402723,265451.15
2012-01-04,4,-4.862,45.444,249.126,0.68,95.548,0,2.693,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.125415,-0.503944,-9999,-9999,0.19927418,-9999,284.66971,0.0023365386,275470.79
2012-01-05,5,-1.004,60.416,273.902,1.281,94.881,0,2.804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0141626,-8.01404,-9999,-9999,0.001764106,-9999,430.34721,0.0028894013,280730.23
2012-01-06,6,1.944,71.576,264.46,1.906,94.606,0.08,4.117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.499083,-0.69429,-9999,-9999,0.41821208,-9999,543.67167,0.0033758463,284909.09
2012-01-07,7,-4.031,52.995,272.55,0.793,95.774,0.723,3.037,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.125415,-0.503944,-9999,-9999,0.19927418,-9999,316.48126,0.0024367413,276556.45
2012-01-08,8,-2.742,69.378,252.172,1.083,96.325,0,2.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0141626,-8.01404,-9999,-9999,0.001764106,-9999,405.73311,0.0025318347,278089.63
2012-01-09,9,0.275,68.323,269.126,1.678,95.352,0,4.039,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.499083,-0.69429,-9999,-9999,0.41821208,-9999,531.81292,0.0029780372,282237.22
2012-01-10,10,-0.046,68.69,266.551,0.845,95.205,0,2.371,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.125415,-0.503944,-9999,-9999,0.19927418,-9999,254.97679,0.0034349191,283056.82
