time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,7.293,14.749,328.266,0.869,96.856,1,2.477,0.22833333,-0.77291667,2.2475,341.54104,4.054,51.89,-9999,1.30802,-1.5381,-20.9061,10.095,2.43,0.068529954,0.86776689,161.58403,0.0060254448,296908.83
2012-01-02,2,8.876,12.708,325.264,1.851,96.581,4.1,3.387,0.28391304,-12.454792,2.1570833,348.26979,5.755,51.403,-9999,2.53656,4.98351,-30.9538,11.11,4.3,0,0.85488925,325.15156,0.0061586934,298832.86
2012-01-03,3,5.135,52.521,265.571,2.405,97.043,0,4.111,0.35957447,-20.594583,10.923958,327.76167,3.715,51.371,-9999,-3.83615,15.0055,-37.4483,9.705,2.145,0,0.82781991,562.6676,0.0041116059,289955.44
2012-01-04,4,5.136,17.56,283.581,2.724,96.583,0,4.692,0.42361702,-30.995625,3.3441667,328.79229,3.674,49.144,-9999,-3.67062,11.5875,-38.1059,9.275,3.19,0,0.84002392,650.9104,0.0039251893,289490.4
2012-01-05,5,3.114,8.473,314.86,1.165,94.701,6.5,5.499,0.51142857,-2.299375,1.4872917,324.145,3.004,51.5,-9999,-4.50125,6.00895,-42.5415,5.475,1.36,0,0.8506779,289.59186,0.0042637045,288304.58
2012-01-06,6,0.769,14.121,302.57,0.727,96.198,4.3,4.78,0.35282609,-0.815,3.183125,314.32313,2.049,53.514,-9999,-6.45271,4.15249,-20.4617,1.28,0.435,0,0.8160482,205.50903,0.0037162914,284579.32
2012-01-07,7,2.082,11.381,311.502,0.591,96.79,9.5,3.908,0.32866667,0.59895833,1.92375,320.36063,2.107,53.701,-9999,-4.47323,0.882351,-20.2085,3.24,1.14,0,0.85540878,151.5305,0.0041933553,287091.55
2012-01-08,8,2.321,11.297,322.183,0.311,96.989,10.1,3.664,0.29586957,7.7410417,1.6414583,324.09688,2.746,55.438,-9999,-3.05781,0.598575,-9.89293,2.77,1.455,0,0.87313339,77.084283,0.0044438725,287958.04
2012-01-09,9,1.954,12.365,320.963,0.175,97.803,8.2,2.873,0.23733333,8.8622917,1.9054167,322.56146,2.574,55.447,-9999,-3.4776,0.879548,-9.30844,4.38,0.66,0,0.86647785,44.026428,0.0043744712,287415.7
2012-01-10,10,3.431,25.194,308.42,0.926,98.308,4.6,3.961,0.30866667,2.44375,4.2202083,326.95,3.234,54.676,-9999,-2.03656,3.45611,-12.2117,4.385,2.665,0,0.85652484,221.87076,0.0043689224,288886.21
2012-01-11,11,4.995,23.901,324.785,1.367,98.477,1.3,3.281,0.285625,7.4757447,4.4858333,333.65896,3.755,51.767,-9999,-0.53875,5.32388,-13.7983,7.115,3.78,0,0.84197486,302.96364,0.0046564449,291176.84
2012-01-12,12,5.536,30.156,318.013,1.486,97.547,3.4,4.628,0.41866667,6.8760417,5.6366667,335.65542,4.492,51.561,-9999,-0.137292,6.9869,-21.7277,7.54,2.54,0,0.84251895,319.75277,0.004838972,292176.86
2012-01-13,13,0.841,15.071,305.978,0.605,97.18,4.2,4.701,0.34977778,0.76041667,5.7116667,314.57708,2.52,53.847,-9999,-5.71708,1.23721,-15.3568,2.135,-0.045,0,0.72517162,168.64731,0.0037787146,284807.74
2012-01-14,14,0.177,31.226,288.96,1.073,97.515,0.1,4.892,0.34543478,-5.4929167,15.204375,310.47583,1.983,51.717,-9999,-5.40552,4.44579,-11.7003,1.275,-1.1,0,0.67253387,324.83636,0.0032709786,282871.08
2012-01-15,15,-1.988,28.473,281.433,0.578,97.846,0,2.999,0.218,-6.8914583,13.419583,303.37667,1.275,49.898,-9999,-5.33917,1.78606,-0.0815345,-1.215,-3.025,1.0478341,0.67966685,195.01122,0.0029974254,280011.37
2012-01-16,16,-2.402,24.269,285.445,0.357,98.041,4,2.403,0.17355556,-4.1714583,12.804583,301.07917,0.772,48.953,-9999,-5.17677,0.759358,-2.2693,-0.835,-5.005,0,0.65461706,121.43121,0.0030307925,279678.72
2012-01-17,17,-0.418,10.446,308.759,0.109,98.132,2.4,3.267,0.20266667,-0.88,8.6672917,311.41833,1.367,48.32,-9999,-2.97937,-0.0880671,-5.43784,-0.08,-1.145,0.01593713,0.54653066,31.819052,0.0036972889,283338.88
2012-01-18,18,0.319,71.472,235.883,2.014,98.108,0.5,2.643,0.21361702,-36.4725,50.176042,293.65271,1.579,47.906,-9999,-2.76885,3.54896,-31.125,4.305,-4.04,0,0.58753104,656.65529,0.0026931401,281569.2
2012-01-19,19,2.602,13.003,322.102,0.354,96.964,10.7,3.585,0.29565217,9.8704167,8.170625,317.06229,1.724,51.669,-9999,-2.06437,-4.17238,-29.0456,4.065,0.655,0.12560607,0.61411308,86.400479,0.0045113107,288409.04
2012-01-20,20,0.723,17.346,286.558,0.445,96.518,8.4,3.698,0.27380952,-13.874583,5.9629167,311.81542,1.436,53.859,-9999,-3.19937,-0.954817,-18.0774,2.185,-0.345,0.050168459,0.74417873,123.56621,0.0038726561,284924.01
2012-01-21,21,1.212,17.744,305.554,0.557,96.248,5.4,3.436,0.26531915,-3.1347917,14.248958,312.18313,1.566,53.572,-9999,-2.75156,-1.42729,-21.6195,3.835,-0.215,0.0619301,0.55462205,150.93724,0.0039606637,285635.47
2012-01-22,22,2.81,30.193,311.807,1.098,95.765,10.4,4.844,0.40369565,10.05617,5.4133333,322.20167,2.047,54.987,-9999,-1.92792,6.57706,-29.09,4.75,1.305,0,0.84796712,277.40218,0.0041537032,287724.06
2012-01-23,23,1.377,40.927,299.627,0.432,96.636,7,3.367,0.25688889,-0.26395833,25.114375,315.70208,1.811,55.438,-9999,-3.2701,-0.662132,-13.8527,3.05,0.075,0.045617614,0.61971756,114.78062,0.0040769944,286092.12
2012-01-24,24,0.364,20.699,313.657,0.134,97.25,7,2.167,0.1476087,5.1591667,14.76875,314.42813,1.591,54.982,-9999,-3.1151,-0.029585,-8.51791,0.85,0.01,0.003461248,0.58360059,37.246419,0.0039373353,284724.91
2012-01-25,25,-0.781,49.519,291.918,0.349,97.86,1.6,1.048,0.084772727,2.2095833,39.016667,304.60042,1.633,54.002,-9999,-2.53948,0.537947,-1.76823,1.73,-3.18,0,0.55931131,106.33098,0.0034554988,282369.59
2012-01-26,26,-6.143,76.317,192.831,0.521,97.901,0,0.991,0.086216216,-19.662708,57.134583,256.29062,1.002,52.762,-9999,-4.77667,0.523016,-7.33231,-1.195,-10.265,0,0.57187032,234.86625,0.0021297177,273666.33
2012-01-27,27,-4.924,52.711,247.393,0.737,97.974,0,0.554,0.074545455,-15.932292,37.422917,278.61437,0.476,50.336,-9999,-5.08396,1.07091,-3.82895,0.835,-11.18,0,0.58480761,312.09493,0.0022296259,275141.19
2012-01-28,28,-2.718,41.751,280.102,0.736,98.263,0,0.868,0.079318182,-4.3404167,29.481667,296.71104,0.583,49.005,-9999,-3.41177,1.27949,-2.90257,0.605,-5.17,0,0.58612154,265.43846,0.0027078259,278553.72
2012-01-29,29,-5.007,63.981,223.93,0.604,98.378,0,1.355,0.107,-30.111042,41.995833,276.025,0.602,48.552,-9999,-3.31698,0.862629,-8.40623,-0.17,-10.04,0,0.60372629,253.22962,0.0022879422,275203.57
2012-01-30,30,-5.824,84.4,193.938,1.574,98.384,0,2.128,0.13717949,-41.224167,53.03375,266.52875,0.313,47.016,-9999,-4.26354,6.01786,-23.2433,0.745,-11.43,0,0.61411407,807.75816,0.0015124259,272443.69
2012-01-31,31,-9.589,89.287,181.114,0.752,98.304,0,2.63,0.20638889,-42.468125,54.762083,258.10708,0.159,44.25,-9999,-4.14083,2.5027,-11.5993,-3.515,-14.245,0,0.61983734,458.22947,0.0013995652,268377.72
2012-02-01,32,-12.031,87.569,168.525,0.601,98.506,0,2.398,0.20057143,-39.988958,56.524792,248.87583,0.014,39.98,-9999,-3.94365,2.57357,-7.95977,-8.26,-14.9,0,0.60772223,433.64194,0.0011617601,265329
2012-02-02,33,-14.724,99.162,159.365,0.516,98.641,0,1.764,0.1204878,-39.890833,59.661458,239.00396,-0.141,36.266,-9999,-4.52365,1.76086,-5.45811,-9.69,-19.635,0,0.62435361,457.10087,0.00091113324,261995.96
2012-02-03,34,-14.394,95.557,183.914,0.561,98.727,0,0.613,0.093170732,-19.252292,59.025,242.70771,-0.506,32.71,-9999,-5.28365,2.16648,3.74538,-5.14,-21.09,0.36646335,0.61816382,489.37813,0.00091590528,262339.54
2012-02-04,35,-12.526,52.882,217.441,0.388,98.967,0,0.721,0.1265,-19.62625,36.7875,253.16271,-0.505,31.02,-9999,-4.41396,1.54477,-2.37793,-9.265,-17.525,0,0.58974345,277.72644,0.0012304414,265003.22
