time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,7.498,3.062,348.722,0.399,95.425,4,4.139,0.88705854,3.7789583,0,348.00479,400.415,3.927,35.528,36.416,5.43625,-18.8633,-28.1823,10.28,3.355,0.40095779,1,71.707905,0.0065195509,298350.12
2012-01-02,2,6.858,8.696,321.071,1.027,95.156,8.9,4.713,1.017631,-15.362917,0.14,344.98979,395.413,5.696,35.754,36.388,3.29146,-15.6061,-28.4489,10.73,3.34,0.35424129,0.98415573,197.80682,0.0058318839,295987.75
2012-01-03,3,4.289,17.426,300.522,1.91,95.437,0.9,6.987,1.3761868,-16.616667,1.7891667,332.775,396.263,3.915,34.714,35.375,-2.80271,-11.9813,-4.76063,7.665,1.445,0.71564628,0.90688779,459.64944,0.0041743628,289262.1
2012-01-04,4,3.211,19.574,294.114,1.967,95.24,2.4,6.554,1.1964159,-16.170625,1.8114583,328.04708,396.7,3.619,34.612,34.97,-4.26187,-4.71359,-29.3214,5.845,1.61,0.13849247,0.91529486,513.514,0.0037477017,287112.06
2012-01-05,5,2.163,5.887,307.715,0.995,93.36,15.5,8.507,-9999,-9.3952083,0.49354167,322.50354,400.037,2.622,36.504,36.83,-6.36604,-9.76558,-18.7084,4.03,0.065,0.34296505,0.92264894,260.85421,0.0041048243,286951.63
2012-01-06,6,1.617,35.297,280.334,1.173,95.175,5.5,5.414,1.0530793,-8.05375,4.2102083,319.47458,399.611,1.903,36.645,36.85,-6.03354,-8.08636,-16.6591,2.795,0.535,0.32678156,0.89343189,323.4734,0.0037300706,285466.01
2012-01-07,7,1.807,4.501,311.245,0.646,95.54,4.3,5.558,1.1394067,-5.5647917,0.0079166667,321.30313,401.363,2.143,36.234,36.258,-3.29188,-7.53522,-19.9598,4.065,0.36,0.27405763,0.99824422,169.31119,0.0041220154,286636.82
2012-01-08,8,1.835,13.735,304.966,0.509,95.872,9.1,4.888,0.86764103,-3.11375,0.693125,321.12125,400.099,2.289,37.009,37.126,-3.54958,-7.74954,-34.2625,2.595,0.755,0.18445998,0.95196015,131.91876,0.0042061344,286875.26
2012-01-09,9,2.312,6.768,317.556,0.47,96.608,3.2,3.647,-9999,-0.35708333,0.13708333,324.54458,401.412,2.565,36.149,36.234,-1.59875,-5.87466,-21.767,4.065,1.14,0.2125292,0.98014748,117.75794,0.0043555312,287728.14
2012-01-10,10,3.932,51.281,281.961,1.66,97.188,0.5,3.699,0.75271379,-4.503125,6.6679167,331.07688,398.884,3.013,35.709,35.942,-1.58438,-3.17306,-18.6991,4.84,2.58,0.14507301,0.88493458,402.95683,0.0041277,288786.66
2012-01-11,11,4.758,14.494,322.843,1.584,97.232,0,3.788,0.73402093,-0.078333333,1.36875,336.04667,403.693,3.537,34.908,35.238,0.9625,-4.00564,-14.7064,5.47,3.965,0.21406752,0.91371294,361.39286,0.0044847013,290509.29
2012-01-12,12,4.417,8.354,321.649,0.713,96.315,3.2,6.097,1.2144636,-3.4104167,0.23791667,333.17563,401.097,4.133,35.053,35.426,0.444583,-7.73164,-16.9927,5.785,1.71,0.31271371,0.97230924,158.09952,0.004962044,291359.95
2012-01-13,13,1.053,37.204,286.736,1.265,96.204,3.7,6.413,1.2103326,-0.170625,5.8522917,318.25792,398.482,2.344,36.419,36.602,-7.23438,-6.29506,-9.30604,1.61,-0.48,0.40350104,0.86407813,365.57961,0.0034534164,284207.56
