time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,2.02,59.132,245.188,2.6,78.531,0.047,1.263,0.097801395,-39.345917,56.91875,293.62292,0.277,30.376,24.377,-2.94583,1.72362,-9.94747,4.0295,0.5085,0,0.5095357,782.65003,0.0035467901,285412.83
2012-01-02,2,-2.401,27.675,292.765,0.905,78.124,5.626,0.888,0.096309048,1.8033333,25.372083,293.26458,0.323,30.351,24.371,-2.73135,7.69801,-8.0129,-0.129,-4.0805,0,0.52170635,324.5273,0.0033673504,280521.12
2012-01-03,3,-2.486,89.637,228.946,3.039,78.571,0.046,1.555,0.11376381,-42.090479,91.904375,268.76875,0.37,30.325,24.37,-2.34466,6.75087,-20.2151,1.841,-7.5915,0,0.49375521,1457.9759,0.0016281446,276087.68
2012-01-04,4,-2.384,84.389,236.913,2.509,78.275,3.728,2.769,0.273655,-43.251583,83.2225,282.07292,0.424,30.301,24.368,-2.05347,24.1646,-35.4133,1.4535,-5.9445,0,0.50347977,1092.4441,0.0020871697,277337.75
2012-01-05,5,-3.23,25.215,247.976,1.202,77.292,9.694,2.358,0.28031881,-9999,11.286542,295.41042,0.475,30.281,24.364,-1.99646,27.0282,-21.0404,0.6465,-7.439,1.2,0.69079274,473.54479,0.0029164729,278560.78
2012-01-06,6,-8.086,34.987,236.629,1.255,77.459,3.8,3.304,0.35118349,-9999,26.927271,271.7125,0.534,30.26,24.361,-1.97491,24.0748,-33.4768,-2.214,-10.48,0,0.56508781,742.03252,0.0016688702,270561.5
2012-01-07,7,-1.7,90.015,240.346,3.173,78.243,0.408,3.574,0.26939548,-38.809553,81.026646,289.16042,0.582,30.241,24.349,-1.93203,36.4369,-44.2423,0.488,-3.078,0,0.52627534,1433.9964,0.0017706653,277233.91
2012-01-08,8,-3.608,56.092,228.604,1.643,78.262,0.535,3.031,0.23295231,-9999,39.084167,288.47292,0.606,30.213,24.335,-1.91925,23.479,-30.4436,-0.992,-5.2065,0,0.58934922,704.91717,0.0024217203,276944.01
2012-01-09,9,-1.02,94.472,209.902,3.897,78.583,0.022,2.254,0.19515513,-62.360208,88.811667,277.92292,0.621,30.19,24.327,-1.92193,17.8477,-36.9265,3.263,-3.331,0,0.51544146,1861.2267,0.0014078702,277010.33
2012-01-10,10,2.067,96.491,216.927,5.376,79.059,0,1.25,0.11310523,-56.375125,90.340625,279.45208,0.632,30.181,24.326,-1.93875,3.5925,-15.6144,7.303,-1.7635,0,0.51645967,2299.5924,0.0013512881,279971.31
