time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,28.058,299.896,416.146,11.471,99.962,0,1.378,0.15765957,176.85417,-9999,460.10417,412.738,29.627,12,-9999,0.125,122.242,32.2571,35.36,22.905,0.79121497,-9999,754.23428,0.016635368,344302.46
2012-01-02,2,27.784,316.859,407.729,12.52,100.031,0,1.165,0.14354167,183.60417,-9999,458.16667,409.424,29.59,11.1,-9999,-0.625,128.746,35.5673,34.41,22.44,0.78353974,-9999,851.41235,0.015576802,341380.67
2012-01-03,3,28.123,270.104,416.313,11.254,100.055,0,1.01,0.13479167,145.91667,-9999,458.1875,412.278,29.747,10.2,-9999,-0.395833,111.984,26.5789,34.535,23.63,0.8081817,-9999,734.5787,0.016848831,344901.44
2012-01-04,4,27.786,268.849,428.167,9.926,100.089,0.8,1.347,0.16765957,143.89583,-9999,457.20833,431.879,29.775,9.5,-9999,-0.645833,112.348,28.8307,33.42,23.95,0.79578577,-9999,648.06621,0.017214766,345477.59
2012-01-05,5,27.943,276.984,414.146,12.294,100.115,0,0.926,0.12,154.95833,-9999,457.1875,428.184,29.696,8.8,-9999,-0.604167,119.72,27.0464,34.155,22.78,0.81571804,-9999,824.71679,0.015927387,342416.93
2012-01-06,6,28.018,277.615,412.938,12.302,100.084,0,1.225,0.15083333,160.10417,-9999,457.85417,419.294,29.663,8.2,-9999,-1.20833,120.206,28.3584,35.09,22.355,0.80911712,-9999,821.49649,0.016032073,342754.02
2012-01-07,7,27.74,291.151,411.229,11.794,100.07,1.2,1.201,0.15375,160.3125,-9999,456.16667,413.741,29.609,7.6,-9999,-1.16667,123.799,30.2499,36.045,21.79,0.80363443,-9999,794.88481,0.015969842,342319.06
2012-01-08,8,28.033,291.922,412.438,12.155,99.986,0,1.273,0.16854167,165.66667,-9999,459.35417,410.602,29.749,7.2,-9999,-0.145833,125.625,31.1672,34.835,22.45,0.8012197,-9999,809.03552,0.016162212,343094.45
2012-01-09,9,28.093,302.089,410.792,13.467,99.974,0,1.316,0.163125,168.9375,-9999,458.22917,406.716,29.896,6.8,-9999,-0.416667,127.214,31.4763,34.11,22.59,0.8016495,-9999,912.01832,0.0154164,341290.21
2012-01-10,10,28.587,335.319,409.313,16.143,99.972,0,1.402,0.161875,188.79167,-9999,461.75,412.31,29.909,6.4,-9999,0.395833,141.258,37.5964,35.565,21.73,0.78979326,-9999,1107.0566,0.014424213,339306.22
2012-01-11,11,28.364,308.792,421,12.604,100.015,0,1.307,0.14541667,176.77083,-9999,462.10417,426.122,30.257,6.1,-9999,0.333333,129.999,31.5673,34.985,23.845,0.80461705,-9999,827.59873,0.016340749,343873.44
