time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,-3.906,111.173,183.253,3.727,70.863,0,9.038,1.5267292,10.311458,16.575271,293.37833,0.144,5.2,-9999,-1.51938,21.8691,16.2002,-1.3,-8.86,0.57445501,0.87025053,2560.0986,0.00075102765,272467.79
2012-01-02,2,0.75,128.186,189.953,4.741,71.188,0,6.568,0.9735625,13.640833,21.317917,311.96417,0.097,5.115,-9999,-1.52875,21.526,-17.2739,4.415,-3.57,1.2,0.85740898,2138.7743,0.0014970214,279012.05
2012-01-03,3,0.209,103.956,198.796,4.473,70.677,0,8.105,1.3266042,1.248125,16.190229,311.23687,0.089,5.135,-9999,-1.33833,25.4997,24.4103,2.79,-2.365,0.51091364,0.86524563,2053.2626,0.0015259621,278540.7
2012-01-04,4,2.608,106.253,199.487,6.051,71.075,0,7.094,0.99477083,-2.2445833,17.769787,320.53062,0.135,5.2,-9999,-1.23229,23.3957,-40.3194,6.655,-1.375,0,0.85672159,2755.7274,0.0011556575,280025.93
2012-01-05,5,3.383,140.118,211.371,5.578,70.589,0,4.602,0.62133333,34.260833,22.69683,323.46292,0.169,5.2,-9999,-1.09563,11.3841,6.25536,7.35,-0.746,0.6453769,0.86059728,2080.8633,0.0019482839,282786.37
2012-01-06,6,-2.72,133.083,182.692,3.158,70.041,0,4.266,0.7219375,23.313125,21.587104,296.50208,0.208,5.2,-9999,-1.01102,13.2202,35.5829,-0.479,-5.42,0.27088853,0.86043131,1589.7729,0.0016427821,275889.11
2012-01-07,7,-7.156,50.929,242.65,1.073,69.764,9.9,3.014,0.53339583,10.559062,8.5133958,281.56208,0.225,5.2,-9999,-1.37667,10.1992,12.6002,-3.265,-12.41,0.44734511,0.85677906,567.14497,0.002237843,272918.58
2012-01-08,8,-9.355,130.575,205.243,1.436,70.147,0,2.804,0.31352083,41.183958,29.61,259.1175,0.198,5.2,-9999,-1.55542,43.2111,-10.1057,-5.06,-12.335,1.2,0.81515123,994.26316,0.0014030992,268621.72
2012-01-09,9,-1.45,126.127,202.554,2.435,70.508,0,1.689,0.1846875,39.839375,20.651875,290.34604,0.15,5.2,-9999,-1.74896,21.2745,8.4007,1.975,-4.59,0.71691176,0.85929941,963.96351,0.0027066147,279825.04
2012-01-10,10,-0.309,138.951,180.374,4.311,70.025,0,6.328,0.97229167,21.533354,22.578958,303.6125,0.088,5.2,-9999,-1.63729,51.7954,-32.5097,3.34,-4.705,1.2,0.86021814,2047.6018,0.0014805448,277906.57
2012-01-11,11,-13.984,45.11,214.03,0.59,69.725,9.25,7.275,1.1466667,0.015229167,10.450938,254.84229,0.058,5.2,-9999,-1.50354,59.5597,-3.63841,-5.375,-18.245,1.0650631,0.81190135,500.84688,0.0013326568,263793.47
2012-01-12,12,-13.02,119.38,155.216,1.365,69.996,0.15,10.115,1.555625,20.432083,18.808375,255.91694,0.035,5.198,-9999,-1.69729,41.3202,14.7045,-9.08,-17.92,0.73753541,0.86389322,1369.0289,0.00078907219,263403.33
2012-01-13,13,-9.328,121.569,167.975,1.987,70.127,0,12.004,1.9035,20.484167,17.953312,271.20131,-0.053,5.1,-9999,-1.88146,21.3429,60.3677,-7.355,-12.35,0.26120112,0.871323,1611.6955,0.00091977706,267440.55
2012-01-14,14,-3.356,110.638,181.002,3.259,70.157,0,12.564,2.0302083,4.4514583,17.681542,295.88208,-0.155,5.1,-9999,-1.85958,25.4569,68.6796,0.1,-7.155,0.27042539,0.86220694,1806.7791,0.0013448309,274505.05
2012-01-15,15,-1.449,57.165,194.407,4.327,69.58,0,9.778,1.7580417,-35.227708,9.488625,303.74813,-0.2,5.1,-9999,-1.62396,32.3027,12.8406,0.139,-3.645,0.71555912,0.85764278,2421.1874,0.0010479121,275679.29
2012-01-16,16,-8.122,61.326,235.601,1.16,68.932,6.4,5.888,1.0500833,16.173125,9.6866458,278.17417,-0.167,5.1,-9999,-1.47021,54.2935,-12.1819,-3.885,-18.69,1.2,0.86359266,675.51659,0.0019530589,271235.79
2012-01-17,17,-16.676,143.955,162.093,0.85,69.682,0,8.14,1.3325625,49.164417,22.883729,242.69021,-0.134,5.1,-9999,-1.53375,53.2613,12.411,-12.945,-19.8,0.81101621,0.86283923,1027.1086,0.00072980456,259580.88
2012-01-18,18,-8.463,108.782,234.964,1.266,69.457,4.15,12.101,2.0132708,57.667083,14.379854,276.06738,-0.174,5.1,-9999,-1.83521,76.8896,45.1304,-5.33,-12.67,0.63013932,0.88324425,775.8147,0.0017651078,270423.2
2012-01-19,19,-1.819,128.569,267.78,1.276,69.438,11.85,10.788,1.6495208,77.476667,18.926896,303.97896,-0.245,5.1,-9999,-1.73562,111.048,3.08521,1.46,-5.71,0.97296834,0.87167849,455.30515,0.0036582452,281833.27
2012-01-20,20,-4.035,62.517,268.727,1.051,69.525,7.9,6.733,1.053625,29.450542,10.946125,293.90583,-0.252,5.1,-9999,-1.36729,85.9335,-45.42,-2.65,-5.1,1.2,0.85099838,432.52701,0.0031256533,278274.71
2012-01-21,21,-0.807,102.242,226.253,2.395,68.776,1.9,13.449,2.2079167,25.77375,14.908021,307.55979,-0.168,5.1,-9999,-1.09354,85.5096,67.8538,3.125,-4.72,0.55756197,0.87274419,892.05338,0.0030518265,281334.28
2012-01-22,22,-9.318,108.695,200.198,0.992,68.927,2.6,13.818,2.1460625,30.673333,15.794792,272.42919,-0.086,5.1,-9999,-0.974521,72.2143,102.728,-4.455,-11.66,0.41278925,0.8731238,619.55237,0.0018373501,269744.54
2012-01-23,23,-5.769,139.399,199.691,2.151,69.454,0,6.273,0.90829167,52.04,19.223417,285.55146,-0.033,5.1,-9999,-1.13421,12.341,49.4913,-2.675,-8.845,0.19958824,0.87881021,1223.7014,0.001640233,272818.49
2012-01-24,24,-7.694,52.726,247.707,0.8,69.831,0.8,2.325,0.34016667,18.543563,7.1965833,278.37646,-0.04,5.1,-9999,-1.22208,26.8393,-1.64635,-4.605,-10.72,1.0653496,0.87990198,422.31392,0.0023494574,272656.92
2012-01-25,25,-2.068,140.026,193.823,3.198,70.275,0,12.753,1.9364792,35.63375,20.479917,301.69,-0.056,5.1,-9999,-1.23917,37.6129,101.505,1.452,-6.045,0.27036708,0.87240398,1509.5612,0.0018213534,276990.79
2012-01-26,26,-4.68,147.774,229.202,1.644,69.895,5.05,9.758,1.6151458,76.194583,21.002625,292.10312,-0.068,5.1,-9999,-1.19625,48.6571,66.9854,-1.71,-6.985,0.42075448,0.87555963,772.32312,0.0023876607,275781.5
2012-01-27,27,-10.647,119.423,207.11,0.974,69.978,0.35,7.924,1.3465417,48.06,17.452292,267.17546,-0.063,5.1,-9999,-1.16979,53.5881,23.4451,-6.015,-14.225,0.69564941,0.87249494,680.53326,0.0015574637,267709.17
2012-01-28,28,-10.953,143.828,159.395,1.794,70.245,0,14.758,2.2952083,36.478333,19.989875,265.13813,-0.055,5.1,-9999,-1.28833,28.8586,112.023,-8.3,-14.415,0.20484293,0.87797501,1663.1939,0.00076639433,265423.97
2012-01-29,29,-4.689,119.575,193.525,2.287,70.339,0,8.709,1.3809167,26.796458,16.84075,291.59917,-0.105,5.1,-9999,-1.47167,13.7367,60.3321,-1.65,-8.76,0.18545865,0.87654835,1198.6016,0.0017999255,274303.12
