time,doy,TA_F,TS_F_MDS_1,VPD_F,WS_F,USTAR,P_F,PA_F,LW_OUT,LW_IN_F,SW_IN_F,SW_OUT,LE_F_MDS,H_F_MDS,G_F_MDS,SWC_F_MDS_1,SWC_F_MDS_2,TA_max,TA_min,NETRAD_DV,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,5.3833625,0.85176875,2.176424,1.4714508,0.45001371,5.08,-9999,-9999,-9999,90.242778,14.299678,-9999,-5.658329,-9999,48.843146,-9999,8.4439,2.3875,37.122326,-9999,0.15845786,492.99847,-9999,-9999
2012-01-02,2,1.4575573,0.67476604,2.3269372,2.9482398,0.84167208,2.286,-9999,-9999,-9999,38.980031,10.981327,-9999,-9999,-9999,57.868187,-9999,4.02,-2.0402,-12.606502,-9999,0.28171674,714.47061,-9999,-9999
2012-01-03,3,-11.054504,0.82889542,1.1367369,3.4701333,0.93358189,0,-9999,-9999,-9999,94.121224,18.528446,-9999,59.414734,-9999,51.915,-9999,-2.2995,-16.339,7.9450938,-9999,0.19685726,858.83027,-9999,-9999
2012-01-04,4,-11.228865,0.64899417,1.3699408,2.1613475,0.56267054,0,-9999,-9999,-9999,65.463952,13.809065,-9999,-9999,-9999,46.928979,-9999,-7.6766,-16.366,5.9813081,-9999,0.21094151,1126.704,-9999,-9999
2012-01-05,5,-6.6159729,0.42556917,1.3408576,1.217911,0.31604722,0,-9999,-9999,-9999,36.37758,8.65445,-9999,-9999,-9999,44.224417,-9999,-2.2325,-9.8363,-12.221668,-9999,0.23790615,708.54112,-9999,-9999
2012-01-06,6,-6.9725479,0.29843333,0.49265326,0.45225396,0.094876018,0,-9999,-9999,-9999,16.258375,7.2369146,-9999,-9999,-9999,41.816319,-9999,-5.1721,-8.8589,-1.6031327,-9999,0.44511918,235.14217,-9999,-9999
2012-01-07,7,-2.7646119,0.25914771,0.61066805,0.29485104,0.096307233,0.762,-9999,-9999,-9999,32.41027,9.3987813,-9999,-9999,-9999,38.690458,-9999,3.2941,-7.235,16.110236,-9999,0.28999392,218.21509,-9999,-9999
2012-01-08,8,-1.6708304,0.26659333,2.0204617,2.6779169,0.73348206,0,-9999,-9999,-9999,77.18531,15.802379,-9999,10.119367,-9999,35.079458,-9999,3.2338,-7.5805,6.6472894,-9999,0.20473299,774.10954,-9999,-9999
2012-01-09,9,-4.5873019,0.20233667,1.8936755,1.2495535,0.23174452,0,-9999,-9999,-9999,74.082257,14.317777,-9999,-9999,-9999,33.428583,-9999,0.56441,-8.1542,0.030106458,-9999,0.19326864,917.60121,-9999,-9999
2012-01-10,10,-2.8509215,0.20577729,1.7025774,1.4747542,0.30549073,0,-9999,-9999,-9999,31.52634,7.7510538,-9999,-9999,-9999,32.677625,-9999,2.0498,-6.9953,-13.590011,-9999,0.24585962,691.57283,-9999,-9999
2012-01-11,11,-4.0082558,0.26732833,2.4186903,1.0742904,0.28621399,0,-9999,-9999,-9999,71.171972,9.366666,-9999,3.6071266,-9999,31.441792,-9999,-0.71306,-8.1693,10.31725,-9999,0.1316061,1213.5864,-9999,-9999
2012-01-12,12,-3.7889854,0.317195,0.31427921,0.72319104,0.3250988,0,-9999,-9999,-9999,5.2762679,-0.75148937,-9999,-9999,-9999,30.871,-9999,-2.2649,-5.4289,1.1673023,-9999,-0.14242821,117.07944,-9999,-9999
2012-01-13,13,-2.5741423,0.31101271,0.48213355,1.6820844,-9999,0,-9999,-9999,-9999,7.8906625,1.6212883,-9999,-9999,-9999,30.6145,-9999,-0.01314,-4.1083,0.75574542,-9999,0.20546923,167.89941,-9999,-9999
2012-01-14,14,-9.7576769,0.24056604,1.1340122,3.3251104,0.86022962,0,-9999,-9999,-9999,47.847859,10.727103,-9999,7.133884,-9999,29.778083,-9999,-0.198,-17.863,-4.0504173,-9999,0.22419191,759.03771,-9999,-9999
2012-01-15,15,-17.238896,0.28876562,0.74370273,4.4710187,1.1342497,0,-9999,-9999,-9999,108.83624,17.918313,-9999,-9999,-9999,28.904479,-9999,-15.362,-18.668,16.643423,-9999,0.16463553,907.51397,-9999,-9999
2012-01-16,16,-9.3310083,0.2642125,1.7170466,1.7689415,0.40604288,0.254,-9999,-9999,-9999,99.441637,14.657585,-9999,-9999,-9999,28.305188,-9999,-2.9757,-17.167,26.972156,-9999,0.14739887,1278.8634,-9999,-9999
2012-01-17,17,-3.0157665,0.178035,0.93990486,0.35678417,-9999,0,-9999,-9999,-9999,27.930033,5.0041704,-9999,-9999,-9999,28.16525,-9999,-0.84773,-6.1832,20.465379,-9999,0.17916808,353.82944,-9999,-9999
2012-01-18,18,-4.8259075,0.15831833,1.8953681,3.4873865,-9999,1.524,-9999,-9999,-9999,106.90249,17.994015,-9999,-9999,-9999,27.745208,-9999,5.3725,-12.353,18.223822,-9999,0.16832176,938.78466,-9999,-9999
2012-01-19,19,-10.37689,0.23218396,1.0394511,1.0597752,0.29901365,0,-9999,-9999,-9999,104.94496,15.635619,-9999,-9999,-9999,27.003,-9999,-5.6203,-17.26,32.515854,-9999,0.14898876,719.87647,-9999,-9999
2012-01-20,20,-8.8185333,0.21685479,1.091328,1.6955546,0.46130608,0,-9999,-9999,-9999,100.63438,18.193862,-9999,-9999,-9999,26.620583,-9999,-5.3508,-12.618,29.783026,-9999,0.18079172,666.04811,-9999,-9999
2012-01-21,21,-12.592652,0.27475583,0.63699322,0.40393167,0.11804235,0,-9999,-9999,-9999,28.695121,6.288121,-9999,-9999,-9999,26.063479,-9999,-9.9166,-15.953,12.000225,-9999,0.21913555,485.93629,-9999,-9999
2012-01-22,22,-11.945362,0.28612375,0.75416662,0.41301312,0.11538452,0.762,-9999,-9999,-9999,98.16841,17.267031,-9999,-9999,-9999,25.493479,-9999,-5.4692,-17.767,41.152681,-9999,0.17589193,560.23247,-9999,-9999
2012-01-23,23,-4.4246521,0.22345167,0.24730767,0.24036146,0.14754319,0,-9999,-9999,-9999,27.293638,5.9594073,-9999,-9999,-9999,25.812625,-9999,0.23847,-12.559,17.572433,-9999,0.21834419,95.589941,-9999,-9999
2012-01-24,24,3.8186508,0.35975917,2.1536865,1.8305004,0.78734483,18.288,-9999,-9999,-9999,83.785327,14.013981,-9999,-9999,-9999,31.851021,-9999,9.1638,0.09188,48.598438,-9999,0.16726056,545.15847,-9999,-9999
2012-01-25,25,-0.79364979,0.33118458,2.2039924,3.2299346,0.84414289,0,-9999,-9999,-9999,76.549771,14.21339,-9999,19.302088,-9999,31.424312,-9999,1.7047,-3.0401,21.211113,-9999,0.18567515,801.97625,-9999,-9999
2012-01-26,26,-1.2478608,0.27204771,2.7538593,1.3608867,0.34796524,0,-9999,-9999,-9999,98.873417,17.810654,-9999,7.9908836,-9999,31.298083,-9999,2.5705,-4.3418,35.331781,-9999,0.18013592,1116.9775,-9999,-9999
2012-01-27,27,-0.80512833,0.28550063,0.270917,0.77046667,0.21078549,4.572,-9999,-9999,-9999,13.537873,5.443275,-9999,-9999,-9999,31.518396,-9999,2.6938,-2.855,5.6947704,-9999,0.40207756,82.156301,-9999,-9999
2012-01-28,28,0.96286729,0.31173813,2.1620252,1.8758179,0,1.27,-9999,-9999,-9999,89.013469,16.519578,-9999,-9999,-9999,31.044313,-9999,3.7916,-2.2372,29.823511,-9999,0.18558515,679.72411,-9999,-9999
2012-01-29,29,0.13348792,0.271855,3.078843,3.4519958,0.37534606,0,-9999,-9999,-9999,87.52686,16.295611,-9999,-9999,-9999,30.485375,-9999,2.339,-1.5125,10.372536,-9999,0.1861784,1146.5896,-9999,-9999
2012-01-30,30,-3.8990962,0.30202625,2.1186321,2.4966487,0.64608165,0,-9999,-9999,-9999,93.535262,15.91063,-9999,32.86298,-9999,29.799333,-9999,0.35891,-9.5522,11.914965,-9999,0.17010301,999.72545,-9999,-9999
2012-01-31,31,-7.7488604,0.31659063,0.3832464,0.22510375,0.071361083,0,-9999,-9999,-9999,25.683356,7.1142,-9999,-9999,-9999,29.116167,-9999,-5.5226,-10.646,10.339826,-9999,0.27699651,190.69949,-9999,-9999
2012-02-01,32,-1.3825687,0.39711854,0.53157071,0.56137625,0.23635958,6.096,-9999,-9999,-9999,30.968726,12.160108,-9999,-9999,-9999,28.761271,-9999,5.3982,-5.892,7.8145104,-9999,0.39265769,171.29322,-9999,-9999
2012-02-02,33,-1.530495,0.41398708,1.7727959,2.094881,0.60604479,0,-9999,-9999,-9999,53.409995,16.767417,-9999,20.890908,-9999,28.054208,-9999,4.3588,-6.3301,13.06534,-9999,0.3139378,652.52833,-9999,-9999
2012-02-03,34,-4.8403596,0.34297521,1.7222109,2.5273596,0,0,-9999,-9999,-9999,114.44085,25.705296,-9999,-9999,-9999,27.441271,-9999,-0.76306,-7.9908,40.136998,-9999,0.22461643,830.41671,-9999,-9999
2012-02-04,35,-4.326604,0.32044417,1.7519272,2.7613046,0,0,-9999,-9999,-9999,132.68636,25.001756,-9999,-9999,-9999,27.059396,-9999,-0.85607,-8.56,44.673879,-9999,0.18842747,811.39783,-9999,-9999
2012-02-05,36,-5.5193937,0.33557333,2.0432905,2.1184515,0,0,-9999,-9999,-9999,141.55929,23.710274,-9999,-9999,-9999,26.670083,-9999,-1.7982,-10.654,33.980306,-9999,0.16749359,1109.5277,-9999,-9999
2012-02-06,37,1.4523521,0.37790438,3.3365961,1.6504667,0.23293012,0,-9999,-9999,-9999,141.0646,23.085884,-9999,-9999,-9999,26.373062,-9999,8.3351,-6.7249,47.31019,-9999,0.16365469,1135.5252,-9999,-9999
2012-02-07,38,-1.1082125,0.38283062,2.4385829,2.6020669,0.71691211,0,-9999,-9999,-9999,86.422033,17.263031,-9999,25.552208,-9999,25.899125,-9999,3.2284,-8.6751,12.732231,-9999,0.19975266,937.23207,-9999,-9999
2012-02-08,39,-4.163255,0.34454437,3.2472825,1.6986996,0.35764703,0,-9999,-9999,-9999,146.00775,24.801915,-9999,12.659677,-9999,25.478792,-9999,1.2069,-10.408,40.498572,-9999,0.16986711,1991.2282,-9999,-9999
2012-02-09,40,-0.27979938,0.35920438,3.7529028,1.734736,0.32921001,0,-9999,-9999,-9999,148.56322,26.58171,-9999,18.152621,-9999,25.206333,-9999,4.1636,-3.232,46.776077,-9999,0.17892524,1603.8234,-9999,-9999
2012-02-10,41,-0.31725312,0.35496583,3.5909451,1.1370771,0.23000942,0,-9999,-9999,-9999,146.10313,23.634765,-9999,-9999,-9999,24.866688,-9999,6.4467,-7.0996,48.014804,-9999,0.16176768,1501.4969,-9999,-9999
2012-02-11,42,-2.30334,0.34806104,1.8928516,1.7364683,0.49440443,0,-9999,-9999,-9999,73.192988,14.978866,-9999,-9999,-9999,24.652563,-9999,0.81468,-10.652,20.488264,-9999,0.20464892,752.58616,-9999,-9999
2012-02-12,43,-14.280646,0.31239708,0.98388555,3.768089,0.94211658,0,-9999,-9999,-9999,136.48053,25.105909,-9999,-9999,-9999,24.406167,-9999,-11.065,-15.876,39.577429,-9999,0.18395231,975.61724,-9999,-9999
